# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.817139  1.1305999945932996e-13  8.232500091008533e-16  1.1305999903581348e-15
2502.190918  1.0241999848052685e-13  7.875500055938079e-16  1.0242000525679043e-15
2503.564697  1.031600003445661e-13  7.803400082072201e-16  1.031600050032473e-15
2504.938477  1.0390000220860535e-13  7.991199991972688e-16  1.0390000474970419e-15
2506.312012  9.689400296648484e-14  7.658799911272867e-16  9.689400466055074e-16
2507.685791  7.132400274773368e-14  6.557000099912562e-16  7.132400168894249e-16
2509.05957  7.308900256937714e-14  6.706300244777974e-16  7.308900129882772e-16
2510.433105  9.792400180660965e-14  7.726099855305773e-16  9.792399672441197e-16
2511.806885  9.512299937531124e-14  7.585300215461651e-16  9.512299641069592e-16
2513.180664  8.693400003773749e-14  7.273800143339738e-16  8.69339983436716e-16
2514.554199  7.403500284618864e-14  7.036600213164196e-16  7.403499945805685e-16
2515.927979  4.469700027849924e-14  5.381100258139676e-16  4.469700218432337e-16
2517.301514  3.469600095510478e-14  4.847200039013121e-16  3.469599947279712e-16
2518.675293  4.2615000070411746e-14  5.291999803626812e-16  4.261500049392822e-16
2520.048828  5.002300114929914e-14  5.625600024133774e-16  5.002300241984856e-16
2521.422607  6.670599944809397e-14  6.416799735878623e-16  6.670599923633573e-16
2522.796143  7.128400246383254e-14  6.769099796882999e-16  7.128400055800841e-16
2524.169922  5.3223999643345343e-14  5.809699988241536e-16  5.322399816103769e-16
2525.543457  4.57760016686886e-14  5.400900182677337e-16  4.577600039813918e-16
2526.917236  6.027399716487802e-14  6.276000096034501e-16  6.0274001611801e-16
2528.290771  6.119499980535015e-14  6.239399802383642e-16  6.119500171117428e-16
2529.664307  4.2345999347022725e-14  5.718499950810665e-16  4.2345998711748015e-16
2531.038086  5.96969983212084e-14  6.620600098152744e-16  5.969699747417545e-16
2532.411621  8.81900008207169e-14  7.522300022427245e-16  8.818999997368395e-16
2533.785156  9.551800133180202e-14  7.516800131621604e-16  9.551799963773613e-16
2535.158691  9.381799943039906e-14  7.532000137860082e-16  9.381800451259675e-16
2536.532471  9.248800184914752e-14  7.439700016388965e-16  9.248800396672988e-16
2537.906006  9.287500103835264e-14  1.1048999519472553e-15  9.287500273241853e-16
2539.279541  9.757900189906119e-14  7.588299770886116e-16  9.75790002049953e-16
2540.653076  9.524600211177972e-14  7.836099789000953e-16  9.524599618254909e-16
2542.026855  9.592799915959099e-14  7.873999748830255e-16  9.592799534794273e-16
2543.400391  9.669200254922364e-14  7.813800058477708e-16  9.669199789054243e-16
2544.773926  1.0343000056683288e-13  7.779700100208026e-16  1.0342999675518462e-15
2546.147461  1.012299985047975e-13  7.732699830151661e-16  1.0122999808128102e-15
2547.520996  9.90709996136728e-14  7.592999744952193e-16  9.907099580202454e-16
2548.894531  1.0133000260268213e-13  7.744999807336977e-16  1.0133000090861623e-15
2550.268066  9.283699975220702e-14  8.589500126078987e-16  9.283700271682234e-16
2551.641602  9.923100074927735e-14  7.610600030804953e-16  9.923100032576087e-16
2553.015137  1.2036999543808824e-13  8.373599898153338e-16  1.203699992497365e-15
2554.388672  1.2002000142428276e-13  8.308199954900242e-16  1.2002000523593103e-15
2555.762207  1.2691999957525207e-13  8.53219993538401e-16  1.269199991517356e-15
2557.135742  1.2505999653824457e-13  8.475199911989716e-16  1.2505999950285988e-15
2558.509277  1.263799991307185e-13  8.524499876497876e-16  1.2638000505994914e-15
2559.882812  1.3119999607135585e-13  8.686500221616181e-16  1.3120000369465238e-15
2561.256104  1.277499969958712e-13  8.681500080249421e-16  1.2774999614883825e-15
2562.629639  1.2088000414002542e-13  8.351300167630093e-16  1.2087999778727832e-15
2564.003174  1.0224000059110352e-13  7.724399966059752e-16  1.0224000016758705e-15
2565.376709  1.1085999739729457e-13  8.018100170190709e-16  1.1086000036190989e-15
2566.750244  1.296100000328787e-13  8.608500133877085e-16  1.2960999579771397e-15
2568.123535  1.2785000109375583e-13  8.587800236832966e-16  1.2784999897617346e-15
2569.49707  1.269099978102109e-13  8.51959979089801e-16  1.26910004162958e-15
2570.870605  1.2887000494510303e-13  8.665500157271379e-16  1.2886999605125709e-15
2572.243896  1.3041999392341547e-13  8.631899948440577e-16  1.3042000281726141e-15
2573.617432  1.3372999539337793e-13  8.723200041638342e-16  1.337299958168944e-15
2574.990723  1.367899933948924e-13  8.851500122158951e-16  1.3678999763005713e-15
2576.364258  1.2411999325469963e-13  8.4291001438354e-16  1.2412000468964442e-15
2577.737793  1.1437999527554032e-13  8.124999963298938e-16  1.1438000459290274e-15
2579.111084  1.2865000677177857e-13  8.72079976202406e-16  1.2865000041903146e-15
2580.484619  1.3417000529255402e-13  8.865600044357183e-16  1.341699976692575e-15
2581.85791  1.343100028980762e-13  8.803900046896811e-16  1.3431000162752679e-15
2583.231201  1.3336999961453128e-13  8.717299927765124e-16  1.3336999622639949e-15
2584.604736  1.2605999685950942e-13  8.518899929925341e-16  1.2605999601247647e-15
2585.978027  1.2127000521399561e-13  8.317699958799291e-16  1.2127000351992972e-15
2587.351562  9.598399820179987e-14  7.458199745352591e-16  9.598399481366808e-16
2588.724854  1.2201000030177128e-13  8.399299936564218e-16  1.220100032663866e-15
2590.098145  1.3281999740495654e-13  8.814500134836107e-16  1.3281999655792359e-15
2591.471436  1.416299938656121e-13  9.04360031245353e-16  1.416299968302274e-15
2592.844971  1.3267999979943434e-13  8.707799923866075e-16  1.3268000318756613e-15
2594.218262  1.2988999524392308e-13  8.635800005767091e-16  1.2989000371425256e-15
2595.591553  1.265199967362407e-13  8.497799809813644e-16  1.265199984303066e-15
2596.964844  1.3514000031869533e-13  8.801100073610544e-16  1.3513999862462944e-15
2598.338135  1.2126000344895443e-13  8.305999786819749e-16  1.2125999794324028e-15
2599.71167  7.503500316745348e-14  6.6679000061142e-16  7.503500126162935e-16
2601.084961  7.399900055779854e-14  6.361500131125942e-16  7.399900055779854e-16
2602.458252  1.1146999664458923e-13  7.98480012866059e-16  1.1147000172678691e-15
2603.831543  1.33410006674696e-13  8.706899951359617e-16  1.3340999735733357e-15
2605.204834  1.298799934788819e-13  8.644899786598562e-16  1.2987999813756312e-15
2606.578125  1.1782000613851096e-13  8.643500064653225e-16  1.178199959741156e-15
2607.951416  9.335600055591226e-14  7.343200199686243e-16  9.335600097942873e-16
2609.324707  1.0275000251677713e-13  7.65029993564717e-16  1.0274999870512887e-15
2610.697754  1.1938999864690575e-13  8.286399973815876e-16  1.1939000330558696e-15
2612.071045  1.0878000296322618e-13  7.934899829551063e-16  1.0878000508080855e-15
2613.444336  8.105099707708674e-14  6.843999744035145e-16  8.105099982994382e-16
2614.817627  8.998699815897584e-14  7.279899839351153e-16  8.998700154710763e-16
2616.190918  1.1008999701439537e-13  8.209700081650815e-16  1.1009000506120837e-15
2617.563965  1.2969000060068098e-13  8.577000037359882e-16  1.2968999805958214e-15
2618.937256  1.1127999699012472e-13  7.929399938745422e-16  1.1128000164880593e-15
2620.310547  1.2274999538954695e-13  8.319499903812206e-16  1.2275000301284348e-15
