# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2501.291016  1.8680999943569004e-13  1.031600050032473e-15  1.8681000367085478e-15
2502.664551  1.7615000170306816e-13  1.0088999905625315e-15  1.7614999873845284e-15
2504.038086  1.5286999910293225e-13  9.402999568347082e-16  1.5286999698534988e-15
2505.411377  1.7808000354283676e-13  1.0139000260501736e-15  1.780799950725073e-15
2506.784912  1.9382000344958517e-13  1.0545000092779667e-15  1.93820005990684e-15
2508.158447  1.8086000633330684e-13  1.0169999548788875e-15  1.8085999955704327e-15
2509.531738  1.7556999419836988e-13  1.006100017276264e-15  1.755700035157323e-15
2510.905273  1.5759999371072614e-13  9.863299506499934e-16  1.5759999836940735e-15
2512.278809  1.3779999548119842e-13  9.33339992986238e-16  1.3779999971636316e-15
2513.6521  1.2950999593499407e-13  8.674200244430865e-16  1.295100035582906e-15
2515.025635  1.4976999404125307e-13  9.438400251586391e-16  1.4977000462916491e-15
2516.398926  1.4597000095196294e-13  9.129299929683168e-16  1.459700030695453e-15
2517.772461  1.6862000077472183e-13  9.765700135152557e-16  1.686200028923042e-15
2519.145752  1.5912000449896935e-13  9.830100050132302e-16  1.591199989932552e-15
2520.519287  1.4002999606209376e-13  8.936399822649026e-16  1.4003000453242324e-15
2521.892578  1.3892000343043026e-13  8.875499741928217e-16  1.38919999618782e-15
2523.266113  1.4531999464450357e-13  9.216799491925721e-16  1.453200005737342e-15
2524.639404  1.3881999933254563e-13  8.898599918586618e-16  1.3881999679144679e-15
2526.012939  1.2358999457520725e-13  8.391300239772993e-16  1.2358999499872373e-15
2527.38623  1.5001999750970108e-13  9.400999511800377e-16  1.5001999581563518e-15
2528.759521  1.6461999948966244e-13  1.003100038335326e-15  1.6461999567801418e-15
2530.133057  1.7792000240723221e-13  1.0065999784733808e-15  1.7791999054877095e-15
2531.506348  1.7120999713446383e-13  1.0158999767177594e-15  1.7120999671094736e-15
2532.879639  1.6635999489870296e-13  9.739500347302798e-16  1.6636000252199948e-15
2534.253174  1.6879000367536756e-13  9.795600398190634e-16  1.6879000240481814e-15
2535.626465  1.6814999913294937e-13  9.8090999857875e-16  1.6814999489778463e-15
2536.999756  1.7923000323466498e-13  1.0074999509798385e-15  1.7922999052917077e-15
2538.373047  1.7520999841952323e-13  1.3135000264169927e-15  1.7521000392523738e-15
2539.746582  1.8175000079164588e-13  1.0314999942655787e-15  1.8174999825054704e-15
2541.119873  1.7856999516216443e-13  1.0025000213713148e-15  1.785700036324939e-15
2542.493164  1.7462000270231093e-13  9.913499972910144e-16  1.746200031258274e-15
2543.866455  1.754299965928477e-13  9.98889966950117e-16  1.75429999557463e-15
2545.239746  1.7517000491188567e-13  9.95529999006596e-16  1.751700027943033e-15
2546.613037  1.654800022054051e-13  9.61050040580952e-16  1.654799988172733e-15
2547.986328  1.8554999388093601e-13  1.0409999981646277e-15  1.8554999981016665e-15
2549.359619  2.0307999802193083e-13  1.0672999476604e-15  2.030800031041285e-15
2550.73291  2.0891999881391538e-13  1.2110999899619338e-15  2.0891999881391538e-15
2552.106201  2.0848000246726645e-13  1.0724000389149366e-15  2.0848000754946413e-15
2553.479492  2.0634000421921456e-13  1.0722999831480422e-15  2.0633999998404982e-15
2554.852783  2.0867999711050855e-13  1.0739999782731816e-15  2.0867999202831087e-15
2556.226074  2.084499971721429e-13  1.0729000001120535e-15  2.0845000140730765e-15
2557.599365  2.0384999840483004e-13  1.0587999720347032e-15  2.0384999840483004e-15
2558.972656  1.9199999392021522e-13  1.0312000387231323e-15  1.9200000747274237e-15
2560.345947  1.8198000073001153e-13  1.0067000342402752e-15  1.8198001004737395e-15
2561.719238  1.9962999894644617e-13  1.0574999882189046e-15  1.996299955583144e-15
2563.092285  2.0988000562754267e-13  1.0779999854874716e-15  2.098800047805097e-15
2564.465576  2.0881999471603074e-13  1.0722999831480422e-15  2.08820006574492e-15
2565.838867  2.0674999527073995e-13  1.066199969499272e-15  2.0675000628216826e-15
2567.212158  2.0949000455357247e-13  1.0699000211711156e-15  2.0949000963577016e-15
2568.585205  2.1224000204891902e-13  1.0800999919219519e-15  2.1224000797814965e-15
2569.958496  2.1317000356742277e-13  1.0788999579939293e-15  2.131700078025875e-15
2571.331787  2.071599998747925e-13  1.0762999903623323e-15  2.0715999140446303e-15
2572.704834  1.9523999658741659e-13  1.0308000274137914e-15  1.952399931992848e-15
2574.078125  2.0021000645114445e-13  1.0439999771055656e-15  2.0021000136894677e-15
2575.451172  2.0566999438167283e-13  1.0642000188316862e-15  2.0566999692277167e-15
2576.824463  2.1197999681542984e-13  1.1039999794407976e-15  2.1197999003916626e-15
2578.19751  2.1196999505038866e-13  1.0707999936775733e-15  2.1196999505038866e-15
2579.570801  2.0215999826846826e-13  1.052299947076592e-15  2.0215999826846826e-15
2580.943848  2.0712000636715494e-13  1.0644999743741326e-15  2.0711999027352894e-15
2582.317139  1.861300013856343e-13  1.0090999962172019e-15  1.8613000562079903e-15
2583.690186  1.88259997868645e-13  1.0295000435979929e-15  1.8825999702161205e-15
2585.063477  2.010899991444423e-13  1.0587000221469272e-15  2.0109000507367294e-15
2586.436523  2.0581000553972217e-13  1.0553000318966484e-15  2.0580999029312912e-15
2587.80957  2.1311999474221688e-13  1.0914999966008107e-15  2.1311999050705214e-15
2589.182861  2.1246000022224348e-13  1.0769999572141195e-15  2.1246000361037527e-15
2590.555908  2.0661999943025894e-13  1.0617999509756411e-15  2.066200079005884e-15
2591.928955  2.177399970396121e-13  1.090600024094353e-15  2.1774000466290864e-15
2593.302002  2.1311999474221688e-13  1.0813000258499744e-15  2.1311999050705214e-15
2594.675293  1.7571000535641923e-13  9.892499908565342e-16  1.7570999688608976e-15
2596.04834  1.286300032416962e-13  8.458899821710991e-16  1.2862999985356442e-15
2597.421387  1.6887000424316984e-13  9.649200282378385e-16  1.688700046666863e-15
2598.794434  2.0552999677615064e-13  1.0600999558505017e-15  2.055300035524142e-15
2600.16748  2.0566999438167283e-13  1.0600000059627257e-15  2.0566999692277167e-15
2601.540527  2.0530999860282617e-13  1.0691999484402099e-15  2.053100079201886e-15
2602.913574  1.82700005840232e-13  9.994600201236191e-16  1.827000092283638e-15
2604.286621  1.6874999661520285e-13  9.635899747524124e-16  1.6875000127388406e-15
2605.659668  1.9010999914061133e-13  1.026600014544831e-15  1.9011000168171017e-15
2607.032715  1.8737000341030596e-13  1.0610999841238538e-15  1.8736999832810828e-15
2608.405762  1.718600034419232e-13  9.684199683758932e-16  1.7185999920675847e-15
2609.778809  1.7287000552822923e-13  9.696800357640524e-16  1.728700012930645e-15
2611.151855  1.806300063949412e-13  9.90889952521537e-16  1.8063000893604004e-15
2612.524902  2.1357000640643414e-13  1.0779000355996956e-15  2.1356999793610467e-15
2613.897949  2.1242000671460592e-13  1.073100005766724e-15  2.124200024794412e-15
2615.270752  1.9530999539017768e-13  1.0287999708670872e-15  1.9531000047237537e-15
2616.643799  2.0750000567608395e-13  1.0925999747619388e-15  2.074999904294909e-15
2618.016846  2.070499940118667e-13  1.056699965600223e-15  2.0705000417626206e-15
2619.389648  2.1168999983934428e-13  1.068699987243093e-15  2.1169000830967375e-15
2620.762695  2.1404999626072063e-13  1.0743000396947464e-15  2.1404999033149e-15
2622.135742  2.0666999470293768e-13  1.062100012397206e-15  2.066700040203001e-15
2623.508545  1.9891999560126689e-13  1.033600000700059e-15  1.9890999637732455e-15
2624.881592  1.9736000485791327e-13  1.0287999708670872e-15  1.9735998961132022e-15
2626.254395  1.8737000341030596e-13  1.022699957218317e-15  1.8736999832810828e-15
2627.627441  1.7311999544415008e-13  9.575200307732697e-16  1.731200030674466e-15
2629.000244  1.7843999932168342e-13  9.629899577884011e-16  1.7844000525091405e-15
2630.373291  2.053699956405461e-13  1.0760000348198858e-15  2.0536999902867788e-15
2631.746094  2.314199992661109e-13  1.109600031892451e-15  2.314200102775392e-15
2633.119141  2.3189000090788336e-13  1.1083000480766525e-15  2.3189000768414694e-15
2634.491943  2.4010998809879947e-13  1.127299949995632e-15  2.4010999656912894e-15
2635.864746  2.433299872359185e-13  1.1333999636444023e-15  2.4332999231811616e-15
2637.237793  2.431500096752859e-13  1.1324999911379446e-15  2.4314999781682462e-15
2638.610596  2.444099881249856e-13  1.1392999716385022e-15  2.4441000167751276e-15
2639.983398  2.49410003283837e-13  1.1495000482684569e-15  2.4940999481350753e-15
2641.356201  2.44360006404834e-13  1.1390999659838317e-15  2.4436000555780107e-15
2642.729004  2.430499920248741e-13  1.1352999644242121e-15  2.4305000557740125e-15
2644.102051  2.434999901365642e-13  1.1375999765133628e-15  2.434999918306301e-15
2645.474854  2.4646999935776237e-13  1.1453999852872724e-15  2.464700069810589e-15
2646.847656  2.5055998942313806e-13  1.149199986846892e-15  2.50559990270171e-15
2648.220459  2.515399997668477e-13  1.1694999784607886e-15  2.5154000739014424e-15
2649.593262  2.47779986632668e-13  1.1438999958168035e-15  2.477800069614587e-15
2650.966064  2.4607001007127816e-13  1.1392000217507262e-15  2.4606999567171805e-15
2652.338867  2.5052000946802766e-13  1.1544000279892046e-15  2.505200103150606e-15
2653.71167  2.496799967298402e-13  1.153100044173406e-15  2.496800077412685e-15
2655.084229  2.4803000365364314e-13  1.14229995057944e-15  2.4803000873584082e-15
2656.457031  2.4701998801480995e-13  1.148100008685764e-15  2.470200066495348e-15
2657.829834  2.4293999971447544e-13  1.1305000404703588e-15  2.429399971733766e-15
2659.202637  2.365500102654433e-13  1.1168000237023494e-15  2.3655000179511384e-15
2660.575439  2.278399907976181e-13  1.0950000426179838e-15  2.2784000435014523e-15
2661.947998  2.3324999700799487e-13  1.1060999858752778e-15  2.3325000378425845e-15
2663.320801  2.2788999962282397e-13  1.1020000287732118e-15  2.278900004698569e-15
2664.693604  2.3257001251046627e-13  1.0997999665718372e-15  2.325700057342027e-15
2666.066162  2.3489999008419193e-13  1.11110002136292e-15  2.3490000278968614e-15
2667.438965  2.358599968978192e-13  1.1134999833398466e-15  2.358600087562805e-15
2668.811523  2.334300016736818e-13  1.123199992893566e-15  2.3342999828555e-15
2670.184326  2.3556999992173366e-13  1.1973999731939244e-15  2.355700058509643e-15
2671.556885  2.5492000003957127e-13  1.1664999995198507e-15  2.549200076628678e-15
2672.929688  2.496899984948814e-13  1.1798000049785193e-15  2.496900027300461e-15
2674.302246  2.391400066251853e-13  1.1141000003038579e-15  2.39139995613757e-15
2675.674805  2.31869997377801e-13  1.0955999537028767e-15  2.3186999653076806e-15
2677.047607  2.4137999541859467e-13  1.1187000244821592e-15  2.4137999541859467e-15
2678.420166  2.4688999217432894e-13  1.133199957989732e-15  2.4689000826795494e-15
2679.792725  2.4820000655428887e-13  1.1345999975724249e-15  2.4820000824835476e-15
2681.165283  2.477200031474752e-13  1.1312999572099221e-15  2.4771999467714575e-15
