       1675.9500  1.32791e-11      100.732      50.0000
       1677.3229  1.37940e-11      106.839      50.0000
       1678.6958  1.29800e-11      104.061      50.0000
       1680.0687  1.28573e-11      106.188      50.0000
       1681.4416  1.32518e-11      109.822      50.0000
       1682.8145  1.37438e-11      114.329      50.0000
       1684.1874  1.36530e-11      115.532      50.0000
       1685.5603  1.34108e-11      91.6461      50.0000
       1686.9332  1.32984e-11      113.796      50.0000
       1688.3061  1.42485e-11      124.852      50.0000
       1689.6790  1.48202e-11      129.178      50.0000
       1691.0519  1.41222e-11      127.419      50.0000
       1692.4248  1.36745e-11      127.101      50.0000
       1693.7977  1.39771e-11      131.215      50.0000
       1695.1706  1.35538e-11      131.412      50.0000
       1696.5435  1.29522e-11      128.631      50.0000
       1697.9164  1.35289e-11      133.768      50.0000
       1699.2893  1.41728e-11      139.128      50.0000
       1700.6622  1.33337e-11      135.771      50.0000
       1702.0351  1.27815e-11      135.102      50.0000
       1703.4080  1.30216e-11      137.096      50.0000
       1704.7809  1.35086e-11      141.242      50.0000
       1706.1538  1.33212e-11      142.028      50.0000
       1707.5267  1.32356e-11      142.336      50.0000
       1708.8996  1.38624e-11      148.237      50.0000
       1710.2725  1.41181e-11      151.501      50.0000
       1711.6453  1.30168e-11      146.577      50.0000
       1713.0182  1.27708e-11      147.459      50.0000
       1714.3911  1.36163e-11      152.559      50.0000
       1715.7640  1.41379e-11      157.107      50.0000
       1717.1369  1.39249e-11      157.540      50.0000
       1718.5098  1.34263e-11      156.639      50.0000
       1719.8827  1.16028e-11      145.638      50.0000
       1721.2556  1.21163e-11      144.253      50.0000
       1722.6285  1.24034e-11      151.665      50.0000
       1724.0014  1.20163e-11      151.697      50.0000
       1725.3743  1.17142e-11      150.288      50.0000
       1726.7472  1.31093e-11      157.390      50.0000
       1728.1201  1.48141e-11      174.076      50.0000
       1729.4930  1.45489e-11      174.344      50.0000
       1730.8659  1.27716e-11      163.215      50.0000
       1732.2388  1.23891e-11      161.507      50.0000
       1733.6117  1.27151e-11      164.741      50.0000
       1734.9846  1.29305e-11      167.913      50.0000
       1736.3575  1.33961e-11      172.793      50.0000
       1737.7304  1.36992e-11      175.350      50.0000
       1739.1033  1.51182e-11      187.256      50.0000
       1740.4762  1.42568e-11      181.784      50.0000
       1741.8491  1.31385e-11      176.371      50.0000
       1743.2220  1.35488e-11      179.809      50.0000
       1744.5949  1.39974e-11      183.927      50.0000
       1745.9678  1.36419e-11      181.782      50.0000
       1747.3407  1.32325e-11      179.615      50.0000
       1748.7136  1.36079e-11      183.788      50.0000
       1750.0865  1.47259e-11      192.285      50.0000
       1751.4594  1.47973e-11      195.675      50.0000
       1752.8323  1.53168e-11      198.851      50.0000
       1754.2052  1.58927e-11      203.236      50.0000
       1755.5781  1.61504e-11      208.505      50.0000
       1756.9510  1.55666e-11      205.182      50.0000
       1758.3239  1.44043e-11      198.130      50.0000
       1759.6968  1.33546e-11      191.557      50.0000
       1761.0697  1.24528e-11      185.230      50.0000
       1762.4426  1.28478e-11      189.340      50.0000
       1763.8155  1.27266e-11      189.551      50.0000
       1765.1884  1.26248e-11      189.378      50.0000
       1766.5613  1.32449e-11      194.246      50.0000
       1767.9342  1.38239e-11      201.115      50.0000
       1769.3071  1.35126e-11      198.410      50.0000
       1770.6800  1.38045e-11      202.960      50.0000
       1772.0529  1.36500e-11      203.214      50.0000
       1773.4258  1.41474e-11      207.376      50.0000
       1774.7987  1.43172e-11      210.351      50.0000
       1776.1716  1.44001e-11      210.494      50.0000
       1777.5445  1.46011e-11      215.115      50.0000
       1778.9174  1.52372e-11      222.367      50.0000
       1780.2903  1.50851e-11      220.571      50.0000
       1781.6632  1.40763e-11      215.001      50.0000
       1783.0361  1.44060e-11      217.709      50.0000
       1784.4090  1.43214e-11      218.747      50.0000
       1785.7819  1.32311e-11      210.756      50.0000
       1787.1548  1.32370e-11      211.538      50.0000
       1788.5277  1.42843e-11      209.206      50.0000
       1789.9006  1.61097e-11      234.512      50.0000
       1791.2735  1.72575e-11      246.610      50.0000
       1792.6464  1.73568e-11      249.762      50.0000
       1794.0193  1.69329e-11      244.993      50.0000
       1795.3922  1.68400e-11      245.864      50.0000
       1796.7651  1.62670e-11      244.007      50.0000
       1798.1380  1.58337e-11      240.667      50.0000
       1799.5109  1.65562e-11      247.435      50.0000
       1800.8838  1.70837e-11      253.234      50.0000
