# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.977783  3.116600131181785e-14  5.46050006782411e-16  3.1166000253026664e-16
2502.351074  3.1775001060234745e-14  5.640000113632689e-16  3.1775001060234745e-16
2503.724609  3.2337000644474395e-14  6.3000997715706615e-16  3.2336999479804093e-16
2505.098145  2.9385998842612615e-14  6.873000034566764e-16  2.9386000219041154e-16
2506.471436  2.693600008839281e-14  5.313799784711177e-16  2.6935999770755453e-16
2507.844971  2.810900011287077e-14  5.401999737321991e-16  2.810900011287077e-16
2509.218262  3.112100014539612e-14  5.469399737121792e-16  3.112099898072582e-16
2510.591797  2.8660999626135136e-14  5.350300022595141e-16  2.8661000896684557e-16
2511.965332  2.7453000200276627e-14  5.285000135108939e-16  2.7452999565001916e-16
2513.338623  2.4043999213504974e-14  4.965100143128223e-16  2.4043999001746737e-16
2514.712158  2.2494999569674934e-14  5.455900149524927e-16  2.2495000734345236e-16
2516.085449  2.065999925120448e-14  4.692700170642753e-16  2.066000046881434e-16
2517.458984  2.149099955883315e-14  4.774200092640785e-16  2.1490999347074913e-16
2518.832275  2.2751999530267256e-14  5.029400002341073e-16  2.275200111845403e-16
2520.205811  2.3836999607789074e-14  4.898999809506866e-16  2.3837000031305547e-16
2521.579102  2.3421999203413618e-14  4.886699832321549e-16  2.3421998885776263e-16
2522.952393  1.9177000414624494e-14  4.603799827663678e-16  1.917700062638273e-16
2524.325928  2.2163999422678687e-14  4.820099749261312e-16  2.2164000110892957e-16
2525.699219  2.3338000640100304e-14  4.96430022638866e-16  2.333799968718824e-16
2527.07251  2.2930000116000958e-14  4.876600023216726e-16  2.2929999798363603e-16
2528.446045  2.148200068080152e-14  4.827200002941671e-16  2.1481999622010336e-16
2529.819336  2.3849999869463533e-14  4.929399821983823e-16  2.384999934006794e-16
2531.192627  2.957800088296443e-14  5.953200075000623e-16  2.9577998765382063e-16
2532.566162  2.974899989435613e-14  5.470200183256948e-16  2.9748998835564945e-16
2533.939453  2.948900143713053e-14  5.42219988492723e-16  2.9488999425427277e-16
2535.312744  2.7054000248274805e-14  5.296400139787798e-16  2.705399940124186e-16
2536.686035  2.877699909419572e-14  5.333200015576853e-16  2.8776999411833073e-16
2538.059326  3.002699949577678e-14  7.324799997093919e-16  3.0027000342809727e-16
2539.432861  3.070499854807701e-14  5.399000181897527e-16  3.070499992450555e-16
2540.806152  3.061900098700818e-14  5.439600059246202e-16  3.061899961057964e-16
2542.179443  3.1357000465160115e-14  5.4185999949014e-16  3.135700088867659e-16
2543.552734  3.3737000416618826e-14  6.541100232701415e-16  3.373699935782764e-16
2544.926025  3.1345999201241176e-14  5.369899835599014e-16  3.1346000048274123e-16
2546.299316  3.0931999989809375e-14  5.383399952591471e-16  3.0931999460413783e-16
2547.672607  3.1193001334044526e-14  5.768400249920192e-16  3.1192999428220395e-16
2549.045898  3.130599891734004e-14  5.447500229666124e-16  3.130599891734004e-16
2550.419189  3.723900053880132e-14  8.088799892715657e-16  3.7238998844735423e-16
2551.79248  4.11190009721573e-14  6.279900153361015e-16  4.1119000019245236e-16
2553.165771  4.407599976728564e-14  6.178599777429729e-16  4.407599997904388e-16
2554.539062  4.608399978896921e-14  6.253200086676783e-16  4.6083997459628605e-16
2555.912354  4.464599873067916e-14  6.154400046126673e-16  4.464600021298682e-16
2557.2854  4.5326000168866704e-14  6.220499850352439e-16  4.532599826304257e-16
2558.658691  4.879200139079089e-14  6.529400060721873e-16  4.879199884969205e-16
2560.031982  5.001700076790079e-14  6.702699825356551e-16  5.00169990738349e-16
2561.405273  4.483700127215322e-14  6.232200022331981e-16  4.483700084863674e-16
2562.778564  4.114899949101726e-14  6.045099973404162e-16  4.11490008674458e-16
2564.151611  4.76100007942154e-14  6.359899768251223e-16  4.761000142949011e-16
2565.524902  5.869400289144205e-14  6.910699882862277e-16  5.869399929155203e-16
2566.898193  6.083499725023991e-14  7.004000032606746e-16  6.083500212067936e-16
2568.27124  6.379499793013332e-14  7.39459974711241e-16  6.379500110650688e-16
2569.644531  6.810499972136064e-14  7.344299754330898e-16  6.8105001203668295e-16
2571.017822  6.925699841094438e-14  7.444099823154359e-16  6.925699777566967e-16
2572.390869  6.921800101405279e-14  7.388899744772981e-16  6.921800249636045e-16
2573.76416  6.874299848975973e-14  7.366299846949052e-16  6.8743002301407995e-16
2575.137207  5.3919000340962864e-14  6.907500215904024e-16  5.391899928217168e-16
2576.510498  5.3351999874202624e-14  6.949499815198036e-16  5.335200072123557e-16
2577.883545  6.625200334089282e-14  7.221400038244627e-16  6.625200016451927e-16
2579.256836  7.725799709180914e-14  7.783299990233856e-16  7.725800217400682e-16
2580.629883  8.650500156687571e-14  8.334399742750001e-16  8.65050026256669e-16
2582.003174  7.769999921247717e-14  1.0403999812006164e-15  7.769999984775188e-16
2583.376221  6.633499901719658e-14  7.280600229719414e-16  6.633499880543835e-16
2584.749268  5.5291000592002856e-14  6.729499947807677e-16  5.529100207431051e-16
2586.122559  5.105299998942395e-14  6.457099975322206e-16  5.105299977766571e-16
2587.495605  6.228099768768383e-14  7.561300066296793e-16  6.228099853471678e-16
2588.868652  7.839699890785021e-14  7.867499829751262e-16  7.839700208422376e-16
2590.241699  7.680400098460799e-14  7.744600113664991e-16  7.680399780823444e-16
2591.61499  6.507199835394106e-14  7.226300123844493e-16  6.50719985656993e-16
2592.988037  5.4053000953218494e-14  6.70050018667165e-16  5.405299989442731e-16
2594.361084  5.5761998344521294e-14  6.785599998695513e-16  5.576200003858719e-16
2595.734131  5.750499902645867e-14  6.825099792003941e-16  5.750499796766749e-16
2597.107178  4.6433001080160505e-14  6.268899842354141e-16  4.643300150367698e-16
2598.480225  3.41299999872223e-14  5.558500191634656e-16  3.4129998822551996e-16
2599.853271  3.7445998450451323e-14  5.701499999559271e-16  3.7446000462154573e-16
2601.226318  5.0659000919942715e-14  6.762399766270218e-16  5.065900240225037e-16
2602.599365  6.047700046914878e-14  6.969200213364395e-16  6.047699835156641e-16
2603.972412  5.550800026869404e-14  6.714199885802304e-16  5.550800132748523e-16
2605.345459  4.6699999417662216e-14  6.170500024871609e-16  4.670000217051929e-16
2606.718506  4.4899000695760444e-14  6.722499749894212e-16  4.489899836641984e-16
2608.091553  4.678400136910732e-14  6.245099804723072e-16  4.678400136910732e-16
2609.4646  5.007499880786519e-14  6.430499964404869e-16  5.007499965489813e-16
2610.837646  4.3346999167165334e-14  6.105300193152302e-16  4.3347001072989466e-16
2612.210449  3.759700070802424e-14  5.694900024713384e-16  3.7596999966870413e-16
2613.583496  4.2612001573778466e-14  5.968500137005996e-16  4.2611998820921387e-16
2614.956543  5.091999887604608e-14  6.55649982107809e-16  5.091999972307902e-16
2616.32959  5.678799918913506e-14  6.833200073957653e-16  5.678800045968448e-16
2617.702393  5.324300028641815e-14  6.471400009054227e-16  5.324299816883578e-16
2619.075439  5.90469987900126e-14  6.859100223902321e-16  5.904700027232026e-16
2620.448486  6.238899777659054e-14  7.081900064578948e-16  6.238900052944762e-16
2621.821289  6.415399759823401e-14  7.28649981419704e-16  6.415400013933285e-16
2623.194336  6.743099866457145e-14  7.362499845389432e-16  6.743100120567029e-16
2624.567139  6.32610012551299e-14  7.629700094369946e-16  6.326099977282224e-16
2625.940186  5.954899794840054e-14  6.88409987194494e-16  5.954899964246644e-16
2627.312988  5.422800134825302e-14  6.542600010413647e-16  5.422800219528597e-16
2628.686035  4.803500126956614e-14  6.478799900639677e-16  4.803500021077496e-16
2630.058838  4.795699969951939e-14  6.384500252017448e-16  4.795699906424468e-16
2631.431641  4.8289998844271154e-14  6.493500157439276e-16  4.828999947954586e-16
2632.804688  6.415100248973252e-14  7.06149980543992e-16  6.415099846632602e-16
