# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.524658  6.841100223201751e-14  3.3260000694515263e-16  6.841100244377575e-16
2502.073486  6.871999985117588e-14  3.343899993209378e-16  6.872000006293412e-16
2503.622314  6.79519984660322e-14  3.3099998817756886e-16  6.795200058361457e-16
2505.170898  6.794800047052116e-14  3.3167999681553645e-16  6.794799835293879e-16
2506.719727  6.722899824731024e-14  3.3004998778766396e-16  6.72289997296179e-16
2508.268555  6.76220012060455e-14  3.306699894352745e-16  6.762200184132021e-16
2509.817383  6.760899755623925e-14  3.3090001182001325e-16  6.760899988557986e-16
2511.366211  6.778700322417064e-14  3.2885000679920063e-16  6.778699856548943e-16
2512.915283  6.76460027316389e-14  3.303499962696696e-16  6.764599934350711e-16
2514.464111  6.714100168848589e-14  3.264599974594042e-16  6.71409983003541e-16
2516.012939  6.74609971834314e-14  3.284099996528816e-16  6.746000149620191e-16
2517.561768  6.78819996632711e-14  3.3196999972085264e-16  6.788199860447992e-16
2519.110596  6.689700198956802e-14  3.291099929744485e-16  6.689699987198565e-16
2520.659668  6.713900269073036e-14  3.2652000444976126e-16  6.713900247897213e-16
2522.208496  6.659999835694277e-14  3.266499975373852e-16  6.659999835694277e-16
2523.757324  6.647900139449339e-14  3.2695000601939083e-16  6.64789997004275e-16
2525.306396  6.638000018361831e-14  3.262900085348021e-16  6.637999743076123e-16
2526.855225  6.7022999834538e-14  3.2637000020875845e-16  6.702300131684565e-16
2528.404297  6.690400186984413e-14  3.270400032700366e-16  6.690399848171234e-16
2529.953125  6.679499889392787e-14  3.262900085348021e-16  6.679500122326848e-16
2531.502197  6.633300001944106e-14  3.2433000076463527e-16  6.633299769010046e-16
2533.051025  6.650500191784231e-14  3.271599907809711e-16  6.650499831795228e-16
2534.600098  6.616799800131593e-14  3.2452000084261625e-16  6.616800096593124e-16
2536.148926  6.59420028347249e-14  3.2391000477169514e-16  6.594200198769195e-16
2537.697998  6.537600186684242e-14  3.23050001632436e-16  6.537599869046887e-16
2539.24707  6.591100142885539e-14  3.227599987271198e-16  6.591100058182245e-16
2540.796143  6.578200169912035e-14  3.2417999652363245e-16  6.578199746395562e-16
2542.344971  6.583199697179909e-14  3.232600128637959e-16  6.583199887762322e-16
2543.894043  6.595499970826757e-14  3.2088998820759874e-16  6.595499864947639e-16
2545.443115  6.566200084741694e-14  3.244400091686599e-16  6.566199936510928e-16
2546.992188  6.449499951027143e-14  3.1837999135686783e-16  6.449499972202967e-16
2548.54126  6.53259998179001e-14  3.209800119280241e-16  6.532600257075718e-16
2550.090332  6.518300032761284e-14  3.219999984151959e-16  6.518300223343698e-16
2551.639404  6.50999978750455e-14  3.2016000462574315e-16  6.509999829856197e-16
2553.188477  6.49530003892472e-14  3.2388999361831626e-16  6.495300102452191e-16
2554.737549  6.57590030605365e-14  3.2131001067031847e-16  6.575900051943766e-16
2556.286621  6.477500149757939e-14  3.20120008788765e-16  6.477500234461234e-16
2557.835693  6.50999978750455e-14  3.206800034460185e-16  6.509999829856197e-16
2559.38501  6.422300029024913e-14  3.1699998939733337e-16  6.422300156079855e-16
2560.934082  6.448200263672876e-14  3.189499915908108e-16  6.448199776628932e-16
2562.483154  6.461899835748589e-14  3.194699904110861e-16  6.461900005155178e-16
2564.032227  6.393900030743013e-14  3.16180008564832e-16  6.393900200149603e-16
2565.581543  6.436700266754594e-14  3.19300001486484e-16  6.43670024557877e-16
2567.130615  6.380800157993957e-14  3.1523998728183694e-16  6.380799776829131e-16
2568.679932  6.402699686625449e-14  3.151599956078806e-16  6.402699813680391e-16
2570.229004  6.399699834739453e-14  3.172800131957397e-16  6.399700258255927e-16
2571.77832  6.423399816603628e-14  3.180499926145735e-16  6.423400240120102e-16
2573.327393  6.358599763259601e-14  3.180800093446418e-16  6.35860010207278e-16
2574.876709  6.410299943854572e-14  3.1775001060234745e-16  6.41029981679963e-16
2576.425781  6.38629977351389e-14  3.153800124159299e-16  6.386300197030364e-16
2577.975098  6.33430008206877e-14  3.1416999938099755e-16  6.334299785607238e-16
2579.524414  6.325499748559976e-14  3.1432000362200036e-16  6.32550017207645e-16
2581.073486  6.356099999625664e-14  3.131599920007356e-16  6.356099766691603e-16
2582.622803  6.294200187093035e-14  3.149099885395426e-16  6.294200187093035e-16
2584.172119  6.259000208310578e-14  3.133499920787166e-16  6.259000144783107e-16
2585.721436  6.186999697288531e-14  3.1136999962495045e-16  6.187000226684123e-16
2587.270752  6.230100121776619e-14  3.0963998776974274e-16  6.230099910018382e-16
2588.820068  6.251700139557961e-14  3.132599948280708e-16  6.251699779568959e-16
2590.369141  6.282999701024902e-14  3.129600128158448e-16  6.282999764552373e-16
2591.918457  6.240400042415231e-14  3.136899963977004e-16  6.240399830656994e-16
2593.467773  6.203899698652149e-14  3.136899963977004e-16  6.203900122168622e-16
2595.01709  6.134699817366904e-14  3.099500018284378e-16  6.134700177355906e-16
2596.56665  6.172600137185208e-14  3.088799874578188e-16  6.172600137185208e-16
2598.115967  6.10900016012085e-14  3.0720000348605832e-16  6.109000138945027e-16
2599.665283  6.050600287726277e-14  3.060700085948619e-16  6.050599864209803e-16
2601.2146  6.141699697643013e-14  3.108200105443864e-16  6.141699845873779e-16
2602.763916  6.193300267163387e-14  3.1243998752578984e-16  6.193300034229327e-16
2604.313477  6.226600181638564e-14  3.1212999993687437e-16  6.226600075759446e-16
2605.862793  6.15329998326225e-14  3.0877000552357377e-16  6.153299962086427e-16
2607.412109  6.219899812212604e-14  3.1142000103861805e-16  6.219900045146664e-16
2608.96167  6.09529991041878e-14  3.067599963397393e-16  6.0952999104187805e-16
2610.510986  6.181199893292091e-14  3.0892998887148643e-16  6.181200168577799e-16
2612.060547  6.131100266154252e-14  3.0976000175045684e-16  6.1310997579344835e-16
2613.609863  6.130600177902193e-14  3.0841999562790053e-16  6.130600008495603e-16
2615.159424  6.117099827975675e-14  3.09989997665416e-16  6.117099891503146e-16
2616.70874  6.111100124203683e-14  3.0936999601780544e-16  6.111100251258625e-16
2618.258301  6.133299841311682e-14  3.109699883156096e-16  6.133299926014977e-16
2619.807617  6.068299888192102e-14  3.0495999838726473e-16  6.068300205829458e-16
2621.357178  6.096100187147346e-14  3.0664998793571467e-16  6.096099827158344e-16
2622.906738  6.107400284290077e-14  3.084800026182576e-16  6.107399776070308e-16
2624.456055  6.04669987041076e-14  3.0608999327846117e-16  6.046699806883289e-16
2626.005615  6.090599894001056e-14  3.0702998809167663e-16  6.090599936352703e-16
2627.555176  6.040299689461306e-14  3.073699924106604e-16  6.040299943571191e-16
2629.104736  6.018600060605367e-14  3.0664000882880483e-16  6.01860001825372e-16
2630.654297  6.078799708606267e-14  3.0730000631339354e-16  6.078800238001859e-16
2632.203857  5.970800297325912e-14  3.050800123679788e-16  5.970799831457791e-16
2633.753418  5.992499926181852e-14  3.054600125239408e-16  5.992499756775262e-16
2635.302979  5.980900318188972e-14  3.0371999509204363e-16  5.980900169958207e-16
2636.852539  5.960099899509838e-14  3.0413999108498376e-16  5.960100217147193e-16
2638.4021  5.909099706942478e-14  3.0246000711322326e-16  5.90909983399742e-16
2639.95166  5.934900330515844e-14  3.0416000223836264e-16  5.934899928175194e-16
2641.501221  5.932500177956504e-14  3.0289000868285283e-16  5.932500177956504e-16
2643.050781  5.943899886173831e-14  3.0337999077305984e-16  5.943900182635363e-16
2644.600586  5.92730007328672e-14  3.0421000365203025e-16  5.927299925055955e-16
2646.150146  5.998599918654798e-14  3.0526000686927036e-16  5.998599982182269e-16
2647.699707  5.893199882082978e-14  3.045400023943246e-16  5.893199966786273e-16
2649.249512  5.951300243627403e-14  3.0289000868285283e-16  5.951300074220813e-16
2650.799072  5.944500263126845e-14  3.0308998786774365e-16  5.944499987841137e-16
2652.348633  5.906999742859645e-14  3.03560011744131e-16  5.907000251079413e-16
2653.898438  5.929299748668598e-14  3.0194000829294792e-16  5.929299981602659e-16
2655.447998  5.899200263481327e-14  3.0181999431223383e-16  5.899200136426385e-16
2656.997803  5.892800082531874e-14  3.029800059334986e-16  5.892799743718695e-16
2658.547363  5.864499695324571e-14  3.0321000184845774e-16  5.864499843555337e-16
2660.097168  5.856700215946253e-14  3.034399977634169e-16  5.856700258297901e-16
2661.646973  5.905599766804423e-14  3.0479000946266263e-16  5.9055999997384835e-16
2663.196533  5.920300193010611e-14  3.0228999171884156e-16  5.920300256538082e-16
2664.746338  5.846400295307641e-14  3.014899955699395e-16  5.846399808263696e-16
2666.296143  5.849200247418085e-14  3.0112000099066696e-16  5.849199781549964e-16
2667.845947  5.806700199883011e-14  3.01669990071231e-16  5.806699903421479e-16
2669.395508  5.838800038078518e-14  3.0373000066873307e-16  5.838799805144457e-16
2670.945312  5.762199799339701e-14  3.0038999093903176e-16  5.762199968746291e-16
2672.495117  5.814000268635627e-14  3.036400034180873e-16  5.813999739240035e-16
2674.044922  5.879099832829804e-14  3.0218998889150635e-16  5.879100044588041e-16
2675.594727  5.764900140375548e-14  2.986899958138924e-16  5.764899886265664e-16
2677.144531  5.593099835815747e-14  2.9596000862489177e-16  5.593099899343218e-16
2678.694336  5.6015999808480335e-14  2.94989997081608e-16  5.601599874968915e-16
2680.244141  5.753700331933773e-14  3.0114001214404584e-16  5.753699993120594e-16
2681.793945  5.777899724423649e-14  3.0265000719120424e-16  5.777900253819241e-16
2683.34375  5.775500249490667e-14  3.012800108083592e-16  5.775499974204959e-16
2684.893799  5.75620009556771e-14  3.0172999706158806e-16  5.756199799106178e-16
2686.443604  5.767300292934888e-14  3.0061000774708106e-16  5.767300165879946e-16
2687.993408  5.728699985088972e-14  3.014499997329613e-16  5.728699815682383e-16
2689.543213  5.76969976786787e-14  3.0167999564792046e-16  5.769699916098635e-16
2691.093262  5.695099882137289e-14  3.0112000099066696e-16  5.695100136247173e-16
2692.643066  5.69000006616846e-14  2.9767998843363043e-16  5.689999939113518e-16
2694.193115  5.669299936190281e-14  2.985700083029579e-16  5.669300042069399e-16
2695.74292  5.669399886078057e-14  3.001599950240726e-16  5.669400097836294e-16
2697.292969  5.621100034546543e-14  2.971099881996875e-16  5.621100161601485e-16
2698.842773  5.663600082081617e-14  3.00299993688386e-16  5.66360003972997e-16
2700.392822  5.6712999503853376e-14  3.010800051536888e-16  5.671300098616103e-16
2701.942627  5.6707998621332786e-14  2.98990004295898e-16  5.670799819781631e-16
2703.492676  5.692299930026845e-14  3.003700062554325e-16  5.692300162960906e-16
2705.042725  5.5994000668774246e-14  2.986700111302931e-16  5.599400236284014e-16
2706.592529  5.594999900123028e-14  2.975800120760748e-16  5.594999900123028e-16
2708.142578  5.5901999338175273e-14  2.98990004295898e-16  5.590199870290056e-16
2709.692627  5.63730004788255e-14  2.992099946341677e-16  5.637300196113316e-16
2711.242676  5.6187998318749793e-14  2.980599885895924e-16  5.618799937754098e-16
2712.79248  5.597799852233472e-14  2.980900053196607e-16  5.5977998734092955e-16
2714.342529  5.594899950235252e-14  2.9700000626544244e-16  5.594899844356134e-16
2715.892578  5.6019001693245404e-14  2.9932000303819237e-16  5.601900042269598e-16
2717.442627  5.5177999620575555e-14  2.981300011566389e-16  5.517800258519087e-16
2718.992676  5.506200015251497e-14  2.950399984952756e-16  5.506200142306439e-16
2720.542725  5.5332000374781753e-14  2.9756000092269594e-16  5.533199846895762e-16
2722.092773  5.496700032528272e-14  2.986899958138924e-16  5.49670013840739e-16
2723.643066  5.5293999088636137e-14  3.0022000201442966e-16  5.529399845336143e-16
2725.193115  5.455200161497316e-14  2.946999941762918e-16  5.455199759156666e-16
2726.743164  5.512100107948892e-14  2.967200089368157e-16  5.512100256179658e-16
2728.293213  5.5578998570332896e-14  2.986200097166255e-16  5.55789985703329e-16
2729.843262  5.5328998490016684e-14  2.9666000194645864e-16  5.532900208990671e-16
2731.393555  5.4882998373837616e-14  2.9729998827766847e-16  5.488300218548588e-16
2732.943604  5.507400091531167e-14  2.9700000626544244e-16  5.507399752717988e-16
2734.493652  5.536500077840678e-14  2.9880000421791703e-16  5.536500099016502e-16
2736.043945  5.42840003904619e-14  2.963800046178319e-16  5.428400166101132e-16
2737.593994  5.451799832433858e-14  2.9562000430590797e-16  5.451799980664624e-16
2739.144287  5.43009986476474e-14  2.974800092487396e-16  5.430100055347153e-16
2740.694336  5.485299985497766e-14  2.9729000917075863e-16  5.485300133728532e-16
2742.244629  5.480199830715758e-14  2.9737000084471496e-16  5.480199936594877e-16
