# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.924561  1.7572000034519683e-14  2.2171000044108626e-16  1.757200024627792e-16
2502.473633  1.7713000527051423e-14  2.2268001198437004e-16  1.771299946826024e-16
2504.022705  1.7268999408627875e-14  2.2081000146484896e-16  1.7268999355688316e-16
2505.571533  1.6808000033018827e-14  2.170699936606966e-16  1.6808000350656182e-16
2507.120605  1.6990000308329464e-14  2.1846999353872015e-16  1.698999993775255e-16
2508.669678  1.7275999288903984e-14  2.1996000390227927e-16  1.7276000612392964e-16
2510.21875  1.7163999510420337e-14  2.1863999569821205e-16  1.7164000357453284e-16
2511.767822  1.689500048109721e-14  2.1742999589816948e-16  1.689499989876206e-16
2513.316895  1.7146999559168943e-14  2.1719999998321034e-16  1.7147000141504095e-16
2514.865967  1.7078999754163368e-14  2.181899962100934e-16  1.7079000601196315e-16
2516.415039  1.6783000702613564e-14  2.1652000458013255e-16  1.678299964382238e-16
2517.964355  1.7096999204292522e-14  2.1726999931536702e-16  1.709700005132547e-16
2519.513428  1.7105999776390046e-14  2.1922000150884443e-16  1.7105999776390046e-16
2521.0625  1.6998999186361094e-14  2.1766999738981807e-16  1.6998999662817127e-16
2522.611572  1.698799961650805e-14  2.1637000033912973e-16  1.6988000145903642e-16
2524.160889  1.6899999669551906e-14  2.172399958201885e-16  1.690000004012882e-16
2525.709961  1.6969000667501136e-14  2.1635000242064065e-16  1.6969000138105544e-16
2527.259033  1.6946999833729152e-14  2.1695999849156175e-16  1.6946999780789593e-16
2528.80835  1.657499990395401e-14  2.1329000325445588e-16  1.6575000115712246e-16
2530.357422  1.682599948314798e-14  2.152899936267111e-16  1.6825999800785336e-16
2531.906738  1.684400062734303e-14  2.1623000167481635e-16  1.684400057440347e-16
2533.455811  1.6756000680386886e-14  2.1448000513600937e-16  1.675600046862865e-16
2535.005127  1.675499948744323e-14  2.155599986135382e-16  1.6754999910959705e-16
2536.554199  1.688900009969886e-14  2.1626999751179452e-16  1.6889000523215335e-16
2538.103516  1.6595000045904577e-14  2.132700053359668e-16  1.6594999357690308e-16
2539.652832  1.6707999323265985e-14  2.153899964540463e-16  1.6708000170298932e-16
2541.201904  1.6758999177020166e-14  2.1339999842359073e-16  1.675899949465752e-16
2542.751221  1.6578999593530944e-14  2.1388999374868754e-16  1.6578999699410062e-16
2544.300537  1.6828000174969396e-14  2.1438000230867416e-16  1.6827999592634245e-16
2545.849854  1.657599940283177e-14  2.1211999929139148e-16  1.657599934989221e-16
2547.39917  1.6446000174218968e-14  2.1286000168482632e-16  1.6445999644823376e-16
2548.948242  1.6294999610711944e-14  2.1021999851158167e-16  1.6295000140107536e-16
2550.497559  1.6521999358378413e-14  2.1367000341041784e-16  1.6521999676015768e-16
2552.046875  1.6597000737725992e-14  2.126099946164883e-16  1.6597000473028196e-16
2553.596191  1.6321000134060862e-14  2.1160000047111614e-16  1.6321000081121303e-16
2555.145508  1.6430999220723094e-14  2.1358999850157171e-16  1.6431000544212074e-16
2556.694824  1.6415999961293115e-14  2.1106999607415136e-16  1.6416000120111793e-16
2558.244385  1.6188000714748886e-14  2.1006999427057886e-16  1.6188000026534616e-16
2559.793701  1.6318999442239447e-14  2.1222999446052633e-16  1.6319000289272394e-16
2561.343018  1.6027000080266578e-14  2.0786999824365322e-16  1.6027000239085255e-16
2562.892334  1.5997999366218485e-14  2.0961000244066057e-16  1.5997999948553636e-16
2564.44165  1.6324999823637797e-14  2.1085000573588166e-16  1.632499966481912e-16
2565.991211  1.62840000408589e-14  2.0963000035914965e-16  1.628400062319405e-16
2567.540527  1.6321000134060862e-14  2.1082999458250278e-16  1.6321000081121303e-16
2569.090088  1.6098000075971328e-14  2.0831000538997223e-16  1.6098000128910887e-16
2570.639404  1.5848999494532875e-14  2.0726999451453176e-16  1.5849000235686704e-16
2572.188721  1.5891999969133187e-14  2.0845999639608525e-16  1.589200039264966e-16
2573.738281  1.606400017346854e-14  2.0956000102699296e-16  1.6063999697012507e-16
2575.287598  1.5834999733980656e-14  2.078399947484747e-16  1.5835000369255367e-16
2576.837158  1.5885999587734838e-14  2.080599983216342e-16  1.5885999693613956e-16
2578.386719  1.607199955262241e-14  2.0769999608416133e-16  1.607200018789712e-16
2579.936035  1.598099941496709e-14  2.07959995494299e-16  1.5980999732604446e-16
2581.485596  1.5854000377053465e-14  2.0683000060310255e-16  1.5854000377053465e-16
2583.035156  1.5442000163377184e-14  2.0489000398631459e-16  1.5441999581042033e-16
2584.584473  1.5532000802154743e-14  2.0479999350077902e-16  1.5531999478665763e-16
2586.134033  1.5463999303083273e-14  2.0484000257264698e-16  1.5463999938357983e-16
2587.683594  1.5827999853704547e-14  2.066200026066325e-16  1.5828000436039698e-16
2589.233154  1.542599971100355e-14  2.030699948804611e-16  1.5425999922761787e-16
2590.782715  1.5505000779928065e-14  2.0536000139292232e-16  1.5505000303472032e-16
2592.332275  1.5648999769093085e-14  2.072800000912212e-16  1.5648999874972203e-16
2593.881836  1.5250999315969023e-14  2.045499996673308e-16  1.5251000268881089e-16
2595.431396  1.548999982643219e-14  2.0565999664003815e-16  1.548999987937175e-16
2596.980957  1.5273000149741006e-14  2.0297999762981534e-16  1.527300062619704e-16
2598.530518  1.5441000664499424e-14  2.0370999444656074e-16  1.544100034686207e-16
2600.080078  1.4819000654408068e-14  1.9941999756184432e-16  1.4819000230891595e-16
2601.629639  1.4976999404125307e-14  2.007800016028897e-16  1.4976999668823103e-16
2603.179199  1.5442999662254944e-14  2.0487999840962514e-16  1.5443000138710977e-16
2604.729004  1.5164000561956534e-14  2.0294999413463682e-16  1.5163999397286231e-16
2606.278564  1.5074999422056735e-14  2.018500027386189e-16  1.5075000057331446e-16
2607.828125  1.53549997152988e-14  2.0297999762981534e-16  1.5355000032936156e-16
2609.37793  1.521999960416541e-14  2.0280999547032344e-16  1.5220000186500561e-16
2610.92749  1.509600075695096e-14  2.01239993432808e-16  1.5095999856978452e-16
2612.477051  1.5387000620046068e-14  2.0339000128095583e-16  1.5386999349496647e-16
2614.026855  1.5037999328854773e-14  2.0237000155889424e-16  1.5038000599404194e-16
2615.576416  1.5023000069424794e-14  2.017300019927946e-16  1.5023000175303912e-16
2617.126221  1.493400062359089e-14  2.012899948464756e-16  1.4933999511860147e-16
2618.675781  1.5242999936815153e-14  2.0320000120297485e-16  1.5242999777996476e-16
2620.225586  1.5008000809994815e-14  2.0147000258265694e-16  1.500799975120363e-16
2621.775391  1.5182999510963448e-14  2.017300019927946e-16  1.518299940508433e-16
2623.324951  1.5235000557661284e-14  2.0244000089105093e-16  1.5235000610600843e-16
2624.874756  1.514299922706231e-14  2.0275999405665584e-16  1.5142999597639225e-16
2626.424561  1.5094000065129544e-14  2.018500027386189e-16  1.5094000065129544e-16
