# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.949463  9.793799817903008e-15  2.5884000732133373e-16  9.793799923782126e-17
2502.498291  9.915599767586387e-15  2.579800041820746e-16  9.915599952874845e-17
2504.047363  9.734899687849786e-15  2.5438998738403526e-16  9.73490003195692e-17
2505.596191  9.766899745564106e-15  2.5728998996741757e-16  9.766900010261902e-17
2507.14502  9.747300250197589e-15  2.54430009690793e-16  9.747299800211336e-17
2508.693848  9.6746002593677e-15  2.5660000222254013e-16  9.674599888790785e-17
2510.242676  1.0278999771848058e-14  2.5952999506621117e-16  1.0279000248304091e-16
2511.791748  9.467999606169956e-15  2.50620002554484e-16  9.46799995027709e-17
2513.340576  9.739799773449652e-15  2.5546000175465425e-16  9.739800249905685e-17
2514.889648  9.490899988931923e-15  2.498999980795382e-16  9.490900280099499e-17
2516.438477  9.951500412022814e-15  2.5728001086050773e-16  9.951500253204136e-17
2517.987305  9.408599726677853e-15  2.552499905232944e-16  9.408599779617413e-17
2519.536377  9.715600042146597e-15  2.48870006015677e-16  9.715600253904833e-17
2521.085449  9.65319997195532e-15  2.5560000041896763e-16  9.653199733727303e-17
2522.634277  1.0221000037817767e-14  2.5910999907327104e-16  1.0221000328985343e-16
2524.18335  9.334900236970204e-15  2.496300063276009e-16  9.334899972272408e-17
2525.732178  9.391299925763132e-15  2.4962000075091147e-16  9.391299793414234e-17
2527.28125  9.776200167324958e-15  2.529100090669452e-16  9.776200167324958e-17
2528.830322  9.538100052884722e-15  2.525999950082501e-16  9.538099867596264e-17
2530.379395  9.338000377557155e-15  2.467099925908397e-16  9.338000245208257e-17
2531.928223  9.059999929103557e-15  2.444399972317574e-16  9.060000061452455e-17
2533.477295  9.397600156824809e-15  2.5131999587605085e-16  9.397600262703927e-17
2535.026367  8.975499922285468e-15  2.4175000587973495e-16  8.975499922285468e-17
2536.575439  9.592200047225854e-15  2.517200071853917e-16  9.592200126635193e-17
2538.124512  9.188399959511942e-15  2.4606000068294045e-16  9.188400330088856e-17
2539.673584  8.869599628055e-15  2.4040999975717865e-16  8.869600289799489e-17
2541.222656  9.340100172233398e-15  2.5168999045532337e-16  9.340099960475161e-17
2542.771729  9.060099878991333e-15  2.394999952042519e-16  9.060099984870452e-17
2544.320801  9.14390023659499e-15  2.4608001183631933e-16  9.143899998366974e-17
2545.869873  9.433799803891616e-15  2.4769000971081295e-16  9.433799671542718e-17
2547.419189  8.713499926205504e-15  2.3866000321837166e-16  8.713500058554402e-17
2548.968262  9.326600161120059e-15  2.480700098667749e-16  9.326599711133806e-17
2550.517334  9.687499724121435e-15  2.5020000656154385e-16  9.687499935879672e-17
2552.066406  9.329500401931458e-15  2.512400042020945e-16  9.329500137233662e-17
2553.615723  9.271599770755996e-15  2.463899994252348e-16  9.27160014133291e-17
2555.164795  9.380800105348967e-15  2.4455000563578205e-16  9.38079989359073e-17
2556.713867  8.94970014574505e-15  2.4484000854109824e-16  8.949699828107694e-17
2558.263184  8.831999835526381e-15  2.3801999041738223e-16  8.831999967875279e-17
2559.812256  8.32299994982938e-15  2.320399907493261e-16  8.323000002768939e-17
2561.361572  9.373199678713254e-15  2.499399939165164e-16  9.373199758122593e-17
2562.910645  9.298799692758226e-15  2.4362999550616587e-16  9.298799825107124e-17
2564.459961  9.142799940796507e-15  2.440999929127736e-16  9.142800179024523e-17
2566.009277  8.914000248117122e-15  2.4081999017342933e-16  8.914000036358886e-17
2567.55835  9.033299756540207e-15  2.3848000871708012e-16  9.033299994768223e-17
2569.107666  8.421900363783739e-15  2.347700044081063e-16  8.421899702039249e-17
2570.656982  8.979099812311299e-15  2.411099930787455e-16  8.979099812311299e-17
2572.206055  8.779499886422612e-15  2.4076998875976173e-16  8.779499807013273e-17
2573.755371  8.657100237412577e-15  2.3866000321837166e-16  8.657100237412577e-17
2575.304688  8.984399697462269e-15  2.4111999865543497e-16  8.984399723932049e-17
2576.854004  8.801599823049424e-15  2.368200094289189e-16  8.80160008774722e-17
2578.40332  8.420999967760807e-15  2.344599903494112e-16  8.420999729532791e-17
2579.952637  8.622099988999082e-15  2.335800025265528e-16  8.622099909589743e-17
2581.501953  8.577199619498078e-15  2.3710000675754566e-16  8.577199884195874e-17
2583.05127  8.843500001851252e-15  2.3830999332269843e-16  8.843499763623236e-17
