# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.157471  4.574099887917626e-13  2.6211000448398856e-15  4.5740998879176265e-15
2501.531006  4.611299948657777e-13  2.6220999672341193e-15  4.611299880895141e-15
2502.904541  4.501700119445562e-13  2.5997999190735185e-15  4.501700170267539e-15
2504.277832  4.421700093744374e-13  2.584300063171712e-15  4.421700025981738e-15
2505.651367  4.361300003866836e-13  2.5730999582684053e-15  4.3612998005789286e-15
2507.024902  4.264499994452442e-13  2.525299983230714e-15  4.26450002833376e-15
2508.398438  4.2551999792674045e-13  2.518800064151721e-15  4.255200030089381e-15
2509.771973  4.324399996077921e-13  2.5363999264880078e-15  4.324400080781216e-15
2511.145264  4.2311000623268535e-13  2.5172999688021338e-15  4.231099825157628e-15
2512.518799  4.1997999587588264e-13  2.508600093400885e-15  4.199799840174214e-15
2513.892334  4.267599999514121e-13  2.5256999945400547e-15  4.267600168920711e-15
2515.265869  4.2143000786136475e-13  2.53020006883058e-15  4.21430019719826e-15
2516.63916  4.1453000971039544e-13  2.481499909528194e-15  4.1453000462819776e-15
2518.012695  4.1396999218325237e-13  2.4775999580807983e-15  4.139699887951206e-15
2519.385986  4.1040001258485503e-13  2.4583001006193723e-15  4.103999990323279e-15
2520.759521  3.9913000205241134e-13  2.5206999590524125e-15  3.99120018922095e-15
2522.133057  3.9848999750999314e-13  2.429899932930883e-15  3.9848999581592725e-15
2523.506348  3.961399893011308e-13  2.4218999185023028e-15  3.961399876070649e-15
2524.879883  3.7842000583446223e-13  2.3760000501235395e-15  3.784200159988576e-15
2526.253174  3.5924000861727035e-13  2.3051999541943416e-15  3.59240013699468e-15
2527.626709  3.622499977935789e-13  2.3329999990397013e-15  3.6224998762918355e-15
2529.0  3.673900105579525e-13  2.334399932743276e-15  3.6738999531135946e-15
2530.373535  3.7414000933835845e-13  2.3984999980596923e-15  3.74140000868029e-15
2531.746826  3.975599959914894e-13  2.450700097500133e-15  3.975599959914894e-15
2533.120361  4.1947998893898664e-13  2.4901999966876797e-15  4.194799804686572e-15
