3.300000000000000000e+03 3.243299999999999923e-13 1.178100000000000023e+02 5.000000000000000000e+01
3.350000000000000000e+03 3.170499999999999970e-13 1.186899999999999977e+02 5.000000000000000000e+01
3.400000000000000000e+03 3.055399999999999784e-13 1.178100000000000023e+02 5.000000000000000000e+01
3.450000000000000000e+03 2.923999999999999961e-13 1.160900000000000034e+02 5.000000000000000000e+01
3.500000000000000000e+03 2.825400000000000260e-13 1.154500000000000028e+02 5.000000000000000000e+01
3.550000000000000000e+03 2.766699999999999712e-13 1.163100000000000023e+02 5.000000000000000000e+01
3.600000000000000000e+03 2.712800000000000315e-13 1.172699999999999960e+02 5.000000000000000000e+01
3.650000000000000000e+03 2.651099999999999679e-13 1.178100000000000023e+02 5.000000000000000000e+01
3.700000000000000000e+03 2.647399999999999907e-13 1.208900000000000006e+02 5.000000000000000000e+01
3.750000000000000000e+03 3.022399999999999824e-13 1.417700000000000102e+02 5.000000000000000000e+01
3.800000000000000000e+03 3.467800000000000127e-13 1.670300000000000011e+02 5.000000000000000000e+01
3.850000000000000000e+03 3.666900000000000258e-13 1.813000000000000114e+02 5.000000000000000000e+01
3.900000000000000000e+03 3.613199999999999690e-13 1.833199999999999932e+02 5.000000000000000000e+01
3.950000000000000000e+03 3.451699999999999822e-13 1.796399999999999864e+02 5.000000000000000000e+01
4.000000000000000000e+03 3.603299999999999903e-13 1.923100000000000023e+02 5.000000000000000000e+01
4.050000000000000000e+03 3.583499999999999826e-13 1.960600000000000023e+02 5.000000000000000000e+01
4.100000000000000000e+03 3.023100000000000013e-13 1.695099999999999909e+02 5.000000000000000000e+01
4.150000000000000000e+03 3.307699999999999628e-13 1.900200000000000102e+02 5.000000000000000000e+01
4.200000000000000000e+03 3.220499999999999757e-13 1.895000000000000000e+02 5.000000000000000000e+01
4.250000000000000000e+03 3.073599999999999646e-13 1.851800000000000068e+02 5.000000000000000000e+01
4.300000000000000000e+03 2.893899999999999917e-13 1.784799999999999898e+02 5.000000000000000000e+01
4.350000000000000000e+03 2.529499999999999975e-13 1.596599999999999966e+02 5.000000000000000000e+01
4.400000000000000000e+03 2.738499999999999893e-13 1.768499999999999943e+02 5.000000000000000000e+01
4.450000000000000000e+03 2.642999999999999946e-13 1.745800000000000125e+02 5.000000000000000000e+01
4.500000000000000000e+03 2.560900000000000225e-13 1.729799999999999898e+02 5.000000000000000000e+01
4.550000000000000000e+03 2.475099999999999723e-13 1.709199999999999875e+02 5.000000000000000000e+01
4.600000000000000000e+03 2.401600000000000086e-13 1.695099999999999909e+02 5.000000000000000000e+01
4.650000000000000000e+03 2.324400000000000173e-13 1.676500000000000057e+02 5.000000000000000000e+01
4.700000000000000000e+03 2.250199999999999843e-13 1.658100000000000023e+02 5.000000000000000000e+01
4.750000000000000000e+03 2.164899999999999944e-13 1.629300000000000068e+02 5.000000000000000000e+01
4.800000000000000000e+03 2.088999999999999984e-13 1.605500000000000114e+02 5.000000000000000000e+01
4.850000000000000000e+03 1.800299999999999912e-13 1.412500000000000000e+02 5.000000000000000000e+01
4.900000000000000000e+03 1.946400000000000168e-13 1.558799999999999955e+02 5.000000000000000000e+01
4.950000000000000000e+03 1.924899999999999957e-13 1.573300000000000125e+02 5.000000000000000000e+01
5.000000000000000000e+03 1.841999999999999876e-13 1.535999999999999943e+02 5.000000000000000000e+01
5.050000000000000000e+03 1.772700000000000110e-13 1.508000000000000114e+02 5.000000000000000000e+01
5.100000000000000000e+03 1.725400000000000150e-13 1.496899999999999977e+02 5.000000000000000000e+01
5.150000000000000000e+03 1.673399999999999968e-13 1.480500000000000114e+02 5.000000000000000000e+01
5.200000000000000000e+03 1.608499999999999911e-13 1.450800000000000125e+02 5.000000000000000000e+01
5.250000000000000000e+03 1.572200000000000106e-13 1.445399999999999920e+02 5.000000000000000000e+01
5.300000000000000000e+03 1.534199999999999915e-13 1.437500000000000000e+02 5.000000000000000000e+01
5.350000000000000000e+03 1.497299999999999840e-13 1.429499999999999886e+02 5.000000000000000000e+01
5.400000000000000000e+03 1.457599999999999767e-13 1.417700000000000102e+02 5.000000000000000000e+01
5.450000000000000000e+03 1.417800000000000027e-13 1.404799999999999898e+02 5.000000000000000000e+01
5.500000000000000000e+03 1.379400000000000161e-13 1.391899999999999977e+02 5.000000000000000000e+01
5.550000000000000000e+03 1.347200000000000055e-13 1.384199999999999875e+02 5.000000000000000000e+01
5.600000000000000000e+03 1.312299999999999871e-13 1.372800000000000011e+02 5.000000000000000000e+01
5.650000000000000000e+03 1.262199999999999913e-13 1.344000000000000057e+02 5.000000000000000000e+01
5.700000000000000000e+03 1.223099999999999857e-13 1.325600000000000023e+02 5.000000000000000000e+01
5.750000000000000000e+03 1.193099999999999985e-13 1.315800000000000125e+02 5.000000000000000000e+01
5.800000000000000000e+03 1.160799999999999961e-13 1.302599999999999909e+02 5.000000000000000000e+01
5.850000000000000000e+03 1.138999999999999993e-13 1.300200000000000102e+02 5.000000000000000000e+01
5.900000000000000000e+03 1.087200000000000027e-13 1.262399999999999949e+02 5.000000000000000000e+01
5.950000000000000000e+03 1.067099999999999941e-13 1.260100000000000051e+02 5.000000000000000000e+01
6.000000000000000000e+03 1.044499999999999992e-13 1.254300000000000068e+02 5.000000000000000000e+01
6.050000000000000000e+03 1.016000000000000038e-13 1.240499999999999972e+02 5.000000000000000000e+01
6.100000000000000000e+03 9.911999999999999820e-14 1.230300000000000011e+02 5.000000000000000000e+01
6.150000000000000000e+03 9.653199999999999954e-14 1.217900000000000063e+02 5.000000000000000000e+01
6.200000000000000000e+03 9.411000000000000239e-14 1.206700000000000017e+02 5.000000000000000000e+01
6.250000000000000000e+03 9.125599999999999506e-14 1.189000000000000057e+02 5.000000000000000000e+01
6.300000000000000000e+03 8.760700000000000223e-14 1.159800000000000040e+02 5.000000000000000000e+01
6.350000000000000000e+03 8.623300000000000475e-14 1.159800000000000040e+02 5.000000000000000000e+01
6.400000000000000000e+03 8.465699999999999965e-14 1.156599999999999966e+02 5.000000000000000000e+01
6.450000000000000000e+03 8.266099999999999483e-14 1.147099999999999937e+02 5.000000000000000000e+01
6.500000000000000000e+03 8.057400000000000332e-14 1.135499999999999972e+02 5.000000000000000000e+01
6.550000000000000000e+03 7.249999999999999400e-14 1.037500000000000000e+02 5.000000000000000000e+01
6.600000000000000000e+03 7.616099999999999728e-14 1.106599999999999966e+02 5.000000000000000000e+01
6.650000000000000000e+03 7.557499999999999604e-14 1.114800000000000040e+02 5.000000000000000000e+01
6.700000000000000000e+03 7.404099999999998965e-14 1.108700000000000045e+02 5.000000000000000000e+01
6.750000000000000000e+03 7.227899999999999928e-14 1.098499999999999943e+02 5.000000000000000000e+01
6.800000000000000000e+03 7.030799999999999940e-14 1.084399999999999977e+02 5.000000000000000000e+01
6.850000000000000000e+03 6.549999999999999858e-14 1.025199999999999960e+02 5.000000000000000000e+01
6.900000000000000000e+03 6.069100000000000110e-14 9.638299999999999557e+01 5.000000000000000000e+01
