# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.637207  8.648999891931394e-14  8.764900003027263e-16  8.648999955458865e-16
2502.186035  8.473199897794659e-14  8.848800204639578e-16  8.473199855443011e-16
2503.735107  8.482400030854556e-14  8.751299830267911e-16  8.482400221436969e-16
2505.283936  8.519599685018892e-14  8.75339994258151e-16  8.51959979089801e-16
2506.832764  8.624500310965011e-14  8.875400215556915e-16  8.624500056855127e-16
2508.381836  8.653899808124671e-14  8.820400248709325e-16  8.653900041058731e-16
2509.930664  8.358199928611837e-14  8.754299915087968e-16  8.358199780381071e-16
2511.479736  8.537299963111075e-14  8.702300033060434e-16  8.537300132517665e-16
2513.028564  8.557199816360689e-14  8.747599884475186e-16  8.55720011282222e-16
2514.577637  8.499600220694681e-14  8.765499808233038e-16  8.49959975482656e-16
2516.126465  8.506200301419686e-14  8.681500080249421e-16  8.506200259068039e-16
2517.675537  8.469399769180097e-14  8.759099944920939e-16  8.469399853883392e-16
2519.224609  8.587600167650825e-14  8.945900355943667e-16  8.587600125299177e-16
2520.773438  8.595800124206604e-14  8.61079982832888e-16  8.595799933624191e-16
2522.32251  8.445199699063863e-14  8.769599977093341e-16  8.445200122580336e-16
2523.871582  8.449199727453977e-14  8.678800162730048e-16  8.449200235673745e-16
2525.420654  8.38290008698013e-14  8.694599974174301e-16  8.382899790518599e-16
2526.969727  8.521999837578231e-14  8.754700138155545e-16  8.522000070512292e-16
2528.518799  8.32030028641989e-14  8.552999888195023e-16  8.32029982055177e-16
2530.067627  8.524099801661064e-14  8.781100037539094e-16  8.52410018282589e-16
2531.616699  8.453699844096149e-14  8.633900004987281e-16  8.453700098206033e-16
2533.165771  8.236500267629412e-14  8.570899811952875e-16  8.236500204101941e-16
2534.715088  8.370000114006626e-14  8.706200090386948e-16  8.370000008127508e-16
2536.26416  8.481300243275841e-14  8.648099982952408e-16  8.481300137396723e-16
2537.813232  8.302900196804214e-14  8.615699913928747e-16  8.30290017562839e-16
2539.362305  8.419800230294316e-14  8.670000019803668e-16  8.41980025147014e-16
2540.911377  8.318800021663714e-14  8.562200254188981e-16  8.318800042839537e-16
2542.460449  8.38170001070046e-14  8.756800250469144e-16  8.38170018010705e-16
2544.009766  8.372600166341518e-14  8.449800040879519e-16  8.372599869879986e-16
2545.558838  8.285700006964089e-14  8.614699885655394e-16  8.285700112843207e-16
2547.10791  8.244599935484237e-14  8.505900091767356e-16  8.244599956660061e-16
2548.657227  8.202999775752326e-14  8.511600094106785e-16  8.203000051038034e-16
2550.206299  8.273600310719151e-14  8.632000004207472e-16  8.27360024719168e-16
2551.755615  8.271400057935363e-14  8.448499845305484e-16  8.271400079111187e-16
2553.304688  8.289199947102144e-14  8.724899930884363e-16  8.289199947102144e-16
2554.854004  8.260900237521199e-14  8.573300091567156e-16  8.260900046938786e-16
2556.403076  8.117999680682178e-14  8.374200232754705e-16  8.117999765385473e-16
2557.952393  8.241699694672838e-14  8.639900174627394e-16  8.241699927606899e-16
2559.501465  8.167200097643212e-14  8.448300263167287e-16  8.167200203522331e-16
2561.050781  8.157100076780152e-14  8.446699900292569e-16  8.157099865021915e-16
2562.600098  8.228500210849185e-14  8.629200030921204e-16  8.228499977915125e-16
2564.149414  8.110900189331471e-14  8.352799945342325e-16  8.110900041100706e-16
2565.698486  8.122400186249754e-14  8.485300250490131e-16  8.122400101546459e-16
2567.247803  8.078000074407399e-14  8.42649975268733e-16  8.078000222638165e-16
2568.797119  8.05799993245683e-14  8.282399860722468e-16  8.058000186566714e-16
2570.346436  7.885600267383552e-14  8.374000121220916e-16  7.885599865042902e-16
2571.895752  8.085600331636522e-14  8.4207997503479e-16  8.085600225757404e-16
2573.445068  8.038199690281814e-14  8.467599908870476e-16  8.038200262029053e-16
2574.994385  8.002599911948252e-14  8.437999813133083e-16  8.002599996651547e-16
2576.543701  8.010700257429434e-14  8.371400259468437e-16  8.010699749209666e-16
2578.093018  8.040000143514497e-14  8.32529996191853e-16  8.040000207041968e-16
2579.642334  8.045400147959833e-14  8.422400113222619e-16  8.045400042080715e-16
2581.19165  8.020399801115033e-14  8.291400115182637e-16  8.020399864642504e-16
2582.741211  7.756500248947557e-14  8.299599923507651e-16  7.75649986778273e-16
2584.290527  8.060900173268229e-14  8.373000092947564e-16  8.060900215619876e-16
2585.839844  7.869400254047546e-14  8.416700110883189e-16  7.869399830531072e-16
2587.38916  8.03539973817137e-14  8.23219992370785e-16  8.035399759347194e-16
2588.938721  7.980100006363747e-14  8.354900057655924e-16  7.980100154594512e-16
2590.488037  7.799400096033735e-14  8.278499803395954e-16  7.799399968978792e-16
2592.037598  7.88230022702105e-14  8.382700208380402e-16  7.882300142317755e-16
2593.586914  8.051099663255318e-14  8.475400023523504e-16  8.051100044420144e-16
2595.136475  7.809100317345691e-14  8.32529996191853e-16  7.80910008441163e-16
2596.685791  7.756799759797706e-14  8.192800186166316e-16  7.7568000350834135e-16
2598.235352  7.738099982827762e-14  8.163200090428922e-16  7.738100194585999e-16
2599.784668  7.923600198276454e-14  8.229600061955371e-16  7.923599880639098e-16
2601.334229  7.833900086788581e-14  8.323199849604931e-16  7.833900150316052e-16
2602.883789  7.907799984491551e-14  8.338900134677882e-16  7.907800069194846e-16
2604.433105  7.928800302946237e-14  8.359199808654423e-16  7.928800133539648e-16
2605.982666  8.090200059353292e-14  8.333599826010438e-16  8.090200144056587e-16
2607.532227  7.800600172313404e-14  8.260100130199222e-16  7.800600108785933e-16
2609.081787  7.962800205449025e-14  8.327600185765918e-16  7.962800036042435e-16
2610.631348  7.728399761515806e-14  8.109799957060459e-16  7.728400079153161e-16
2612.180908  7.761799964691937e-14  8.267199854483989e-16  7.761800176450174e-16
2613.730469  7.68540030335503e-14  8.172800150094866e-16  7.685399922190204e-16
2615.280029  7.805599699581278e-14  8.240599843566652e-16  7.805600250152694e-16
2616.82959  7.719100017381311e-14  8.266299881977532e-16  7.719100186787901e-16
2618.37915  7.725899997881869e-14  8.276899969916827e-16  7.725899743771985e-16
2619.928711  7.78799971019005e-14  8.180599735352302e-16  7.787999964299934e-16
2621.478271  7.807999852140618e-14  8.1904999623189285e-16  7.808000000371384e-16
2623.027832  7.693199782733348e-14  8.209099747049449e-16  7.693200036843232e-16
2624.577393  7.886899954737819e-14  8.323199849604931e-16  7.886900060616938e-16
2626.127197  7.70469977965163e-14  8.129200187926135e-16  7.704700097288986e-16
2627.676758  7.720899792987637e-14  8.272899856823419e-16  7.720900131800816e-16
2629.226318  7.721399881239696e-14  8.216699750168688e-16  7.721399881239696e-16
2630.775879  7.545200087551857e-14  8.09339981101484e-16  7.545200087551857e-16
2632.325684  7.661299844313393e-14  8.172800150094866e-16  7.661300246654043e-16
2633.875244  7.554800020162858e-14  8.153099751928507e-16  7.5548001472178e-16
2635.425049  7.673200318409137e-14  8.137800219318726e-16  7.673200000771782e-16
2636.974609  7.530099861794565e-14  8.105899899733945e-16  7.530100137080273e-16
2638.524414  7.580900154586373e-14  8.104899871460593e-16  7.580899879300665e-16
2640.073975  7.592699662354804e-14  8.113800070153868e-16  7.592700107047102e-16
2641.623779  7.275399765060628e-14  7.9464999457637105e-16  7.275399976818865e-16
2643.173584  7.54129967023634e-14  8.056800046759573e-16  7.541300030225343e-16
2644.723145  7.668099824813951e-14  8.221400253630357e-16  7.668099803638127e-16
2646.272949  7.49939999965428e-14  8.051400211720827e-16  7.499399957302632e-16
2647.822754  7.6490998593675e-14  8.290199975375496e-16  7.649099795840029e-16
2649.372559  7.579399889830196e-14  8.093800034082417e-16  7.579400101588433e-16
2650.922363  7.497600224047954e-14  8.026299978515722e-16  7.497600012289717e-16
2652.471924  7.526400021880958e-14  8.096299840068002e-16  7.526400191287547e-16
2654.021729  7.508100044462118e-14  8.071100080491594e-16  7.508100044462118e-16
2655.571533  7.600100019808376e-14  8.071300192025383e-16  7.600099998632552e-16
2657.121338  7.47679980536882e-14  8.060900215619876e-16  7.476800059478704e-16
2658.671143  7.439600151204484e-14  8.129000076392346e-16  7.439599960622071e-16
2660.220947  7.402500108114746e-14  8.0723997466700375e-16  7.402499917532333e-16
2661.770996  7.407999723634678e-14  8.109200151854685e-16  7.407999808337973e-16
2663.320801  7.644599742725328e-14  8.135000246032459e-16  7.644599933307741e-16
2664.870605  7.449999682917693e-14  8.080099805556171e-16  7.449999937027578e-16
2666.42041  7.408800000363244e-14  8.012799861523265e-16  7.408800254473128e-16
2667.970215  7.43899977425147e-14  8.048300071133877e-16  7.439000155416296e-16
2669.520264  7.394300151558966e-14  8.208299830309886e-16  7.394300109207319e-16
2671.070068  7.376799773242335e-14  7.954500171950527e-16  7.376799879121453e-16
2672.619873  7.384299741770503e-14  8.180599735352302e-16  7.384299826473798e-16
2674.169922  7.391700099224074e-14  8.032599786060926e-16  7.39170024745484e-16
2675.719727  7.446999831031698e-14  7.980200210361407e-16  7.446999852207521e-16
