# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2501.035889  2.712999909362107e-13  1.2294000309082446e-15  2.712999943243425e-15
2502.409668  2.575400016944368e-13  1.2024999585693425e-15  2.5754000762366744e-15
2503.783203  2.581199956466079e-13  1.2148000416337774e-15  2.5811999225847614e-15
2505.156738  2.599100134333815e-13  1.2047999706584931e-15  2.5991000581008497e-15
2506.530273  2.455499996042998e-13  1.1694999784607886e-15  2.4555000214539864e-15
2507.903809  2.378299922452254e-13  1.1337000250659672e-15  2.3782999563335717e-15
2509.277588  2.62729996178962e-13  1.206200010241186e-15  2.6272999024973135e-15
2510.651123  2.69540005549615e-13  1.2273999743615403e-15  2.6954000809071383e-15
2512.024658  2.5551999752182475e-13  1.1939999829436456e-15  2.5552000345105538e-15
2513.398193  2.485499870155672e-13  1.1772000373469222e-15  2.4855000226216024e-15
2514.771729  2.3062999535312934e-13  1.147799947264199e-15  2.306300038234588e-15
2516.145264  2.1062000071531833e-13  1.0824999538988785e-15  2.1061999393905476e-15
2517.518799  2.0743999508583688e-13  1.0747000510040873e-15  2.074399993210016e-15
2518.892334  2.2100000323689584e-13  1.108100042421982e-15  2.2100000154282994e-15
2520.265869  2.2670999463587221e-13  1.1168999735901254e-15  2.2670999887103695e-15
2521.639404  2.4279000034391207e-13  1.1582000295488242e-15  2.4279000881424154e-15
2523.012939  2.2731999388316687e-13  1.1208999808044154e-15  2.2731998964800213e-15
2524.386475  2.0771000208436724e-13  1.0760999847076618e-15  2.0770999107293893e-15
2525.76001  2.127000019256503e-13  1.0828999652082194e-15  2.1270001039597978e-15
2527.133301  2.1359999814903052e-13  1.0997999665718372e-15  2.1360000407826115e-15
2528.506836  2.0497000635406187e-13  1.0714999605293605e-15  2.049700088951607e-15
2529.880371  1.9698000554898426e-13  1.0748000008918633e-15  1.9697998945535826e-15
2531.253906  2.277800073124253e-13  1.15219996578783e-15  2.2777999206583226e-15
2532.627441  2.500899877813656e-13  1.176699970270687e-15  2.500899928635633e-15
2534.000732  2.547800024340491e-13  1.1808999831396474e-15  2.5477999311668666e-15
2535.374268  2.452800061582966e-13  1.1622999866508902e-15  2.4528001039346133e-15
2536.747803  2.405999932706543e-13  1.1525000272093948e-15  2.4060000512911555e-15
2538.121338  2.413299865933888e-13  1.4310999632314116e-15  2.41329999298883e-15
2539.494629  2.3801999867595347e-13  1.1398999886025134e-15  2.3802000629925e-15
2540.868164  2.504499971127394e-13  1.175100030912442e-15  2.5045000304197004e-15
2542.241699  2.4757000377691185e-13  1.165600027013393e-15  2.475700063180107e-15
2543.61499  2.5505999764509346e-13  1.1825999782647868e-15  2.5506000103322525e-15
2544.988525  2.517200044325346e-13  1.1703999509672463e-15  2.5172000189143577e-15
2546.361816  2.460099994810311e-13  1.1580999737819298e-15  2.4601000456322877e-15
2547.735352  2.4901998865733965e-13  1.244699987034499e-15  2.4901999966876797e-15
2549.108643  2.480500071837255e-13  1.2332999823556402e-15  2.4804999871339602e-15
