# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.809814  1.9397000282014853e-13  1.2660999568095237e-15  1.9396999434981906e-15
2502.358887  1.9129000412756308e-13  1.2415000024388907e-15  1.9129000328053014e-15
2503.907715  1.927600060906004e-13  1.2442000258373821e-15  1.927600077846663e-15
2505.456543  1.9445000622696218e-13  1.2594000320758606e-15  1.9445000792102807e-15
2507.005371  1.8970999630159996e-13  1.2347999718261091e-15  1.8970999037236933e-15
2508.554199  1.9176999398184957e-13  1.2524999958084086e-15  1.9176999567591547e-15
2510.103027  1.9007000563297377e-13  1.2279999913255516e-15  1.900700005507761e-15
2511.6521  1.8872999951041747e-13  1.225600029348625e-15  1.887299944282198e-15
2513.200928  1.8885999535089848e-13  1.236699972605919e-15  1.8885999280979964e-15
2514.75  1.9120000179471963e-13  1.2288000139442333e-15  1.9120000602988437e-15
2516.298828  1.8867000247269755e-13  1.2349000275930035e-15  1.886700033197305e-15
2517.847656  1.892399946598275e-13  1.2535999739695367e-15  1.892399929657616e-15
2519.396729  1.8759000158363043e-13  1.2024000086815665e-15  1.875899939603339e-15
2520.945557  1.9086999775846936e-13  1.2457999651956271e-15  1.908700019936341e-15
2522.494629  1.8802999793027936e-13  1.2239000342234856e-15  1.8803000640060883e-15
2524.043701  1.8843000076929073e-13  1.2319000486520656e-15  1.88429996534126e-15
2525.592529  1.8757999981858925e-13  1.2273000244737643e-15  1.875799989715563e-15
2527.141602  1.8726999931242133e-13  1.2110999899619338e-15  1.872700060886849e-15
2528.690674  1.8841999900424955e-13  1.2324999597369585e-15  1.884200015453484e-15
2530.239502  1.8906000354666774e-13  1.2191000043905139e-15  1.8905999846447006e-15
2531.788574  1.873499998802236e-13  1.2203000383185364e-15  1.8735000835055308e-15
2533.337646  1.8891000417610437e-13  1.2364000170634725e-15  1.88910010105335e-15
2534.886719  1.8602999728774966e-13  1.2100999616885817e-15  1.8602999220555198e-15
2536.435791  1.866900053602502e-13  1.2199999768969716e-15  1.8669000027805253e-15
2537.984863  1.8446000477935487e-13  1.2119000125806155e-15  1.8445999546199245e-15
2539.533936  1.8726999931242133e-13  1.2127000351992972e-15  1.872700060886849e-15
2541.083008  1.8532999570761155e-13  1.2292000252535741e-15  1.8533000417794102e-15
2542.63208  1.8352000149580994e-13  1.1795999993238489e-15  1.83520000648777e-15
2544.181152  1.8652000245960448e-13  1.2203999882063124e-15  1.865200007655386e-15
2545.730225  1.8353000326085112e-13  1.1975999788485948e-15  1.835299956375546e-15
2547.279297  1.823800035690229e-13  1.1988000127766173e-15  1.823800001808911e-15
2548.828369  1.8577000560678764e-13  1.222700000295463e-15  1.8576999544239227e-15
2550.377686  1.8588999968222747e-13  1.1918999765091654e-15  1.8588999883519452e-15
2551.926758  1.8549999860825728e-13  1.2319000486520656e-15  1.8550000369045496e-15
2553.47583  1.8405000017530232e-13  1.2062999601289621e-15  1.840500103396977e-15
2555.025146  1.8325999626232076e-13  1.1878000194070993e-15  1.832600038856173e-15
2556.574219  1.821300001005749e-13  1.213100046508638e-15  1.82129998406509e-15
2558.123291  1.8156999612595898e-13  1.1888000476804514e-15  1.815700037492555e-15
2559.672607  1.7977000367919854e-13  1.1838000121928093e-15  1.7976999520886907e-15
2561.22168  1.8279999638558947e-13  1.2142999745575422e-15  1.8280000146778715e-15
2562.770996  1.8078000576550457e-13  1.177600048656263e-15  1.807799972951751e-15
2564.320068  1.8230000300122062e-13  1.2017000418297792e-15  1.8229999791902294e-15
2565.869385  1.8046000349429547e-13  1.188600042025781e-15  1.804600094235261e-15
2567.418701  1.795400037408329e-13  1.1686000059543309e-15  1.7954000458786585e-15
2568.967773  1.783800022839635e-13  1.1899000258415796e-15  1.783799929666011e-15
2570.51709  1.77400005492781e-13  1.1772000373469222e-15  1.7739999702245154e-15
2572.066406  1.7665999685247818e-13  1.1857999628603951e-15  1.7665999727599466e-15
2573.615723  1.8094999511362314e-13  1.1975999788485948e-15  1.8094999680768904e-15
2575.164795  1.7647000397427726e-13  1.1732999800204082e-15  1.7646999719801368e-15
2576.714111  1.8172999726156353e-13  1.1810000389065418e-15  1.8173000827299184e-15
2578.263428  1.7833999522379879e-13  1.1834000008834685e-15  1.78339991835667e-15
2579.812744  1.7694999382856375e-13  1.1633000149242423e-15  1.7695000018131085e-15
2581.362061  1.7873999806281016e-13  1.1895000145322387e-15  1.7874000314500784e-15
2582.911377  1.7717000555441537e-13  1.17220000185928e-15  1.7716999581353647e-15
2584.460693  1.76269995778508e-13  1.1905000428055908e-15  1.762700021312551e-15
2586.01001  1.7392000112217282e-13  1.1449999739779316e-15  1.739200045103046e-15
2587.559326  1.7863999396492553e-13  1.1785999710504967e-15  1.786399897297608e-15
2589.108887  1.7564999476617216e-13  1.1719000463168336e-15  1.7564999518968863e-15
2590.658203  1.7786999358202632e-13  1.1863999798244064e-15  1.7786999442905927e-15
2592.20752  1.758799947045378e-13  1.1804999718303066e-15  1.758799963986037e-15
2593.756836  1.7454000213450865e-13  1.1768000260375814e-15  1.7454000086395923e-15
2595.306396  1.7126999417218375e-13  1.1508000320842554e-15  1.7126999840734848e-15
2596.855713  1.747700020728743e-13  1.1597000190192931e-15  1.747700020728743e-15
2598.405029  1.7512999785172095e-13  1.1559000174596735e-15  1.7513000166336922e-15
2599.95459  1.7492000144343767e-13  1.1734999856750786e-15  1.749200010199212e-15
2601.503906  1.7240000388645677e-13  1.1635000205789127e-15  1.7240000388645677e-15
2603.053467  1.7611999640794462e-13  1.1760000034188997e-15  1.761200031842082e-15
2604.602783  1.7286000376318805e-13  1.1489999811922216e-15  1.7285999571637505e-15
2606.152344  1.7041000500896825e-13  1.1536000053705229e-15  1.7040999526808935e-15
2607.701904  1.71470002367953e-13  1.1544000279892046e-15  1.714700040620189e-15
2609.251221  1.697900039966324e-13  1.1350000088817657e-15  1.6978999891443473e-15
2610.800781  1.7081999606049364e-13  1.1582000295488242e-15  1.708200015662078e-15
2612.350342  1.7020999681319898e-13  1.1493999925015624e-15  1.7021000020133077e-15
2613.899658  1.7001000216995688e-13  1.1483000143404343e-15  1.700100051345722e-15
2615.449219  1.7155000293575529e-13  1.1637000262335832e-15  1.7154999573597523e-15
2616.998779  1.7011999448035553e-13  1.1595000133646227e-15  1.70120002950685e-15
2618.54834  1.6932000235485994e-13  1.1398000387147374e-15  1.69320001507827e-15
2620.0979  1.7143999707282948e-13  1.1447999683232611e-15  1.7143999791986242e-15
2621.647461  1.6910000418153548e-13  1.1489999811922216e-15  1.6909999528768953e-15
2623.197021  1.7072000551513616e-13  1.1557000118050031e-15  1.7071999873887259e-15
2624.746582  1.6987000456443468e-13  1.1405000055665247e-15  1.698700011763029e-15
2626.296143  1.6994000336719578e-13  1.1567999899661312e-15  1.6993999786148162e-15
2627.845703  1.696799981337066e-13  1.150699976317361e-15  1.6968000109832192e-15
2629.395264  1.7108000129398282e-13  1.150600026429585e-15  1.710799983293675e-15
2630.944824  1.6810000386027063e-13  1.1432999788527922e-15  1.6809999877807295e-15
2632.494385  1.6855000197196074e-13  1.1496999480440089e-15  1.6854999561921363e-15
2634.044189  1.6622999905822194e-13  1.1307999960128053e-15  1.6623000414041963e-15
2635.59375  1.689699947885273e-13  1.146600019215295e-15  1.6896999690610968e-15
2637.143311  1.6519999344183356e-13  1.1307999960128053e-15  1.6520000148864656e-15
2638.693115  1.6701000120616233e-13  1.1362999926975642e-15  1.670100050178106e-15
2640.242676  1.6475999709518463e-13  1.127699961304973e-15  1.6475999963628347e-15
2641.79248  1.6721999761444561e-13  1.1329000024472855e-15  1.6721999507334677e-15
2643.342041  1.6596000561221874e-13  1.1413000281852064e-15  1.6596000180057048e-15
2644.891846  1.6765000574858052e-13  1.1365999482400107e-15  1.6765000193693226e-15
2646.441406  1.670900017739646e-13  1.15619997300212e-15  1.6708999669176692e-15
2647.991211  1.6673999420763197e-13  1.1329999523350615e-15  1.6674000267796144e-15
2649.540771  1.6397999494724425e-13  1.1208999808044154e-15  1.639799987588925e-15
2651.090576  1.6424000018073343e-13  1.1297000178516771e-15  1.6423999552205222e-15
2652.640381  1.6311000401898756e-13  1.1219000090777675e-15  1.6311000063085578e-15
2654.189941  1.6601000088489748e-13  1.12710005022008e-15  1.6600999792028216e-15
2655.739746  1.6274000647509973e-13  1.1227999815842252e-15  1.6273999546367142e-15
2657.289551  1.6427999368837098e-13  1.1409000168758655e-15  1.642799966529863e-15
2658.839355  1.627100011799762e-13  1.1282999782689842e-15  1.6270999990942677e-15
2660.38916  1.6474999533014345e-13  1.142100050803888e-15  1.6475000464750587e-15
2661.938965  1.627100011799762e-13  1.120600025261969e-15  1.6270999990942677e-15
2663.48877  1.62190004265525e-13  1.1250000437855998e-15  1.6218999579519552e-15
2665.038574  1.6496999350346792e-13  1.1284999839236546e-15  1.649700002797315e-15
2666.588379  1.6703000473624469e-13  1.138100043589598e-15  1.670299949953658e-15
2668.138184  1.619999978347969e-13  1.1468999747577414e-15  1.6199999571721454e-15
2669.687988  1.6040000003127858e-13  1.1073999696910764e-15  1.6040000341941037e-15
2671.237793  1.6120000570930132e-13  1.1409999667636415e-15  1.6120000486226837e-15
2672.787598  1.6212999367527792e-13  1.1227999815842252e-15  1.6213000468670623e-15
2674.337402  1.6304000521622647e-13  1.116600018047679e-15  1.6304000394567705e-15
2675.887451  1.5905000569620825e-13  1.118199957405924e-15  1.5905000230807646e-15
2677.437256  1.5228000338571995e-13  1.0840000492484659e-15  1.522799961859399e-15
2678.987061  1.5837999585866652e-13  1.1117000383269312e-15  1.5837999924679831e-15
2680.536865  1.6087000167305104e-13  1.1434999845074626e-15  1.608700008260181e-15
2682.086914  1.6084999814296869e-13  1.1170999792447958e-15  1.6085000026055105e-15
2683.636719  1.5888000279556252e-13  1.1267000389107392e-15  1.5888000279556252e-15
2685.186768  1.5867999459979326e-13  1.1134000334520706e-15  1.586799971408921e-15
2686.736572  1.5943000500513727e-13  1.1238000098575773e-15  1.5943000246403842e-15
2688.286621  1.5765000253593203e-13  1.1117999882147072e-15  1.5765000507703087e-15
2689.836426  1.5985999958674502e-13  1.1403999497996303e-15  1.5985999873971207e-15
2691.386475  1.5868999636483444e-13  1.106700002839289e-15  1.5869000271758154e-15
2692.936523  1.582600017832267e-13  1.104199985095468e-15  1.5825999585399606e-15
