# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.156006  2.2150000509159416e-15  8.081500321594897e-17  2.2149999251844884e-17
2501.705078  2.3541000132722796e-15  8.505000251609796e-17  2.3540999404803857e-17
2503.25415  2.352999929232033e-15  8.387700085049366e-17  2.3529999557018127e-17
2504.802979  2.2861999463962435e-15  8.260500220917902e-17  2.2861999927183578e-17
2506.352051  2.3570000423254415e-15  8.448100151633498e-17  2.3570000357079966e-17
2507.901123  2.2992999462002417e-15  8.290700254209968e-17  2.29930005207936e-17
2509.450195  2.345299976225018e-15  8.451500194823336e-17  2.3453000622518015e-17
2510.999268  2.1987999105249926e-15  8.055999997671112e-17  2.1987999237598824e-17
2512.548096  2.115899948944267e-15  7.922299817413961e-17  2.1159000482059405e-17
2514.097168  2.1549000986929336e-15  8.074399803216742e-17  2.1548999597265906e-17
2515.64624  2.2916999430810025e-15  8.183000014966584e-17  2.2917000820473454e-17
2517.195312  2.4069000237976132e-15  8.486300014065687e-17  2.406900037032503e-17
2518.744629  2.2227999538107328e-15  8.287999674946105e-17  2.222800072924741e-17
2520.293701  2.1741999561543596e-15  7.88890024951254e-17  2.174200068650923e-17
2521.842773  2.3350000555864055e-15  8.398599678544855e-17  2.3350000092642912e-17
2523.391846  2.2079000089938192e-15  8.098800307798076e-17  2.2079000685508233e-17
2524.940918  2.156399982284284e-15  8.056700123341577e-17  2.1563999690493943e-17
2526.48999  2.292899977009025e-15  8.267500154133571e-17  2.292899990243915e-17
2528.039307  2.3052999040821176e-15  8.177600179927838e-17  2.3052999239344523e-17
2529.588379  2.2417000117210548e-15  8.192100325193647e-17  2.24169999186872e-17
2531.137451  2.334100083079948e-15  8.241999830209786e-17  2.3341000367578335e-17
2532.686768  2.3904000337433362e-15  8.381600124340155e-17  2.3903999344816627e-17
2534.23584  2.2091999928096177e-15  8.161599859903102e-17  2.2092000656015116e-17
2535.785156  2.317700042913447e-15  8.22350010124616e-17  2.3177000230611122e-17
2537.334229  2.10739997331857e-15  7.916500288703229e-17  2.1073999402313456e-17
2538.883545  2.3946000466122967e-15  8.394799941683031e-17  2.394600026759962e-17
2540.432617  2.328600086395189e-15  8.224100303498628e-17  2.328599947428846e-17
2541.981934  2.235200092642062e-15  8.23130008355029e-17  2.2352000066152784e-17
2543.53125  2.325800007229803e-15  8.066599820912612e-17  2.325799941055354e-17
2545.080322  2.170300004706964e-15  8.02959970124087e-17  2.170300077498858e-17
2546.629639  2.2269000167919172e-15  8.039599983974391e-17  2.2269000763489213e-17
2548.178955  2.1251999471886456e-15  7.894300084551286e-17  2.1252000398328742e-17
2549.728271  2.1639999854035233e-15  8.053100233315746e-17  2.163999939081409e-17
2551.277588  2.3415999245531742e-15  8.124900172229839e-17  2.3415999179357293e-17
2552.82666  2.2145000897188247e-15  8.21320004825865e-17  2.2144999772222614e-17
2554.375977  2.2783000936136763e-15  8.162100138737574e-17  2.278299921560109e-17
2555.925293  2.2539999889063713e-15  8.021200178428761e-17  2.254000002141261e-17
2557.474609  2.1576999661000826e-15  8.064400182227711e-17  2.1576999661000826e-17
2559.023926  2.2210999586855934e-15  8.007999699341395e-17  2.221100051329822e-17
2560.573242  1.9535999659208705e-15  7.55040007575461e-17  1.953599932833646e-17
2562.122803  2.072899897860429e-15  7.905199678046775e-17  2.0729000566791064e-17
2563.672119  2.187399905846134e-15  7.892500139538371e-17  2.1874000514299216e-17
2565.221436  2.1359000908948355e-15  7.950500058857119e-17  2.1358999519284926e-17
2566.770752  2.1480999064341392e-15  7.90700028480418e-17  2.1481000387830372e-17
2568.320068  2.1525999807246645e-15  7.800200018067254e-17  2.1526000667514482e-17
2569.869629  2.2121999717505557e-15  8.081800091848886e-17  2.2121999188109965e-17
2571.418945  2.037100050344726e-15  7.705700257911236e-17  2.0371000106400564e-17
2572.968262  2.069600069256163e-15  7.847999807816488e-17  2.069599936907265e-17
2574.517822  2.0765999495322724e-15  7.838900159333915e-17  2.076600035559056e-17
2576.067139  2.2421000230303956e-15  8.061299909291862e-17  2.2421000164129507e-17
2577.616699  1.9539999772302113e-15  7.487799708741087e-17  1.9539999573778766e-17
2579.166016  2.0570999805370575e-15  7.761599800218589e-17  2.057100079798731e-17
2580.715576  2.110799963568849e-15  7.753400124242474e-17  2.1107999834211836e-17
