# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.474121  4.2391998657069496e-13  1.3513000363585183e-15  4.239200001232221e-15
2501.848389  4.2406001128127147e-13  1.3520999530980816e-15  4.2406001466940325e-15
2503.2229  4.185999962456888e-13  1.3410999597285637e-15  4.185999979397547e-15
2504.597168  4.185000057003313e-13  1.3437000332392791e-15  4.185000057003313e-15
2505.971436  4.192199972580246e-13  1.3433999718177143e-15  4.1921998370549746e-15
2507.345947  4.1989000709556634e-13  1.3446999556335128e-15  4.198899867667756e-15
2508.720215  4.180400058236e-13  1.3490999741571437e-15  4.180399821066775e-15
2510.094482  4.170000119946976e-13  1.3492000299240381e-15  4.169999950540387e-15
2511.468994  4.153699953435286e-13  1.3353000075013582e-15  4.1537000720198985e-15
2512.843262  4.153199865183227e-13  1.3310000447446218e-15  4.153199899064545e-15
2514.217529  4.1571000114482004e-13  1.3342000293402301e-15  4.157100062270177e-15
2515.591797  4.129099948242676e-13  1.3363000357747104e-15  4.1291001176492655e-15
2516.966309  4.139899957133347e-13  1.3365999913171568e-15  4.1399002112432314e-15
2518.340576  4.124599967125775e-13  1.331700011596409e-15  4.124599831600503e-15
2519.714844  4.1420000567414517e-13  1.3304000277806105e-15  4.142000005919475e-15
2521.089111  4.101399937988387e-13  1.3226000190067009e-15  4.101400022691682e-15
2522.463379  4.1074999304613335e-13  1.3234999915131586e-15  4.1074999304613335e-15
2523.837646  4.0939999871106303e-13  1.321100029536232e-15  4.0939999193479945e-15
2525.212158  4.0622000663410873e-13  1.3154999770845785e-15  4.0622001849257e-15
2526.586426  4.0236000295457153e-13  1.316700011012601e-15  4.023600046486374e-15
2527.960693  4.0416999716637314e-13  1.3186000117924109e-15  4.041699870019778e-15
2529.334961  4.070999993274066e-13  1.3243999640196163e-15  4.071000010214725e-15
2530.709229  4.0607000726354536e-13  1.3177999891737292e-15  4.0607000895761126e-15
2532.083496  4.0448999943758224e-13  1.3105999973638308e-15  4.0448999604945045e-15
2533.457764  4.030999980423472e-13  1.3080999796200097e-15  4.0310001498300614e-15
2534.832031  4.0040000937220654e-13  1.3055999618761887e-15  4.004000127603383e-15
2536.206299  4.011400044599822e-13  1.3050000507912958e-15  4.011399807430597e-15
2537.580322  4.007399880684437e-13  1.3198000457204334e-15  4.007400117853662e-15
2538.95459  4.0130000559558676e-13  1.3063999844948704e-15  4.01299985266796e-15
2540.328857  4.01699994882071e-13  1.3050000507912958e-15  4.016999965761369e-15
2541.703125  4.0036000231204183e-13  1.3025999829352508e-15  4.003599904535806e-15
2543.077393  3.9720998842515676e-13  1.2972000420173862e-15  3.972100019776839e-15
2544.45166  3.9821000229894876e-13  1.3067000459164352e-15  3.9821000907521234e-15
