# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2501.346191  3.1474998930976217e-13  3.2264999032309517e-16  3.1475001048558585e-15
2502.720459  3.1411998653238515e-13  3.222000040698663e-16  3.141200085552418e-15
2504.094971  3.134700073299801e-13  3.2174999134685787e-16  3.1346999547151883e-15
2505.469238  3.1229999055554236e-13  3.210200077650023e-16  3.1230001003730015e-15
2506.843506  3.124599916911469e-13  3.2098999103493395e-16  3.124599933852128e-15
2508.217773  3.123199940856247e-13  3.2079001185004313e-16  3.1232000001485535e-15
2509.592285  3.1150001198257393e-13  3.2026000745307836e-16  3.1150000859444214e-15
2510.966553  3.108700092051969e-13  3.1982000030675935e-16  3.1087000666409808e-15
2512.34082  3.102500081928611e-13  3.193899987371298e-16  3.102499997225316e-15
2513.715088  3.092499943190691e-13  3.187599915128298e-16  3.092499926250032e-15
2515.089355  3.087799926772966e-13  3.1841000808693616e-16  3.0877999521839545e-15
2516.463867  3.0849999746625223e-13  3.181499954419087e-16  3.0850000847768054e-15
2517.838135  3.0844998864104634e-13  3.1802000235428476e-16  3.0844999118214518e-15
2519.212402  3.0734000956191e-13  3.1733999371631716e-16  3.0733999685641578e-15
2520.58667  3.0703000905574207e-13  3.1707000196437986e-16  3.070300039735444e-15
2521.960938  3.065700091790108e-13  3.167199920687066e-16  3.0657000155571426e-15
2523.335205  3.0508999189840513e-13  3.1585000982253765e-16  3.050900020628005e-15
2524.709473  3.04250006265272e-13  3.15299994272194e-16  3.042499994890084e-15
2526.08374  3.0402999453942037e-13  3.1509000951061373e-16  3.040300038567828e-15
2527.458008  3.0364000701797733e-13  3.1477999545191865e-16  3.0364000871204323e-15
2528.832275  3.036999905031701e-13  3.147000037779623e-16  3.036999998205325e-15
2530.206543  3.029199883552297e-13  3.1419001053437643e-16  3.029200095310534e-15
2531.580811  3.011500012035928e-13  3.1316999757742504e-16  3.0115000713282344e-15
2532.955078  3.0170999162568157e-13  3.133499920787166e-16  3.0171000179007694e-15
2534.329346  3.013899893544725e-13  3.1308000032677927e-16  3.0138999274260427e-15
2535.703613  3.0055000372133933e-13  3.125300112462152e-16  3.0054999016881218e-15
2537.077637  2.996200022028356e-13  3.1195000543558283e-16  2.996199903443743e-15
2538.451904  2.987400095095377e-13  3.113800052016399e-16  2.9874000781547182e-15
2539.826172  2.985299995487273e-13  3.1116999397028003e-16  2.985300071720238e-15
2541.200439  2.98199995512477e-13  3.108899966416533e-16  2.9820000313577353e-15
2542.574707  2.9795000559655616e-13  3.106499951500047e-16  2.979500013613914e-15
2543.94873  2.974199933645366e-13  3.1026999499404273e-16  2.9741999167047072e-15
2545.322998  2.9630998718034596e-13  3.0959001282585474e-16  2.9630999734474132e-15
2546.697266  2.9640000306571657e-13  3.0952000025880825e-16  2.963999945953871e-15
2548.071533  2.9557999385761147e-13  3.0898999586184347e-16  2.955800031749739e-15
2549.445557  2.948399987698358e-13  3.0849998730185686e-16  2.9483999284060517e-15
2550.819824  2.948399987698358e-13  3.083900053676118e-16  2.9483999284060517e-15
2552.193848  2.9349000443476547e-13  3.075800036420203e-16  2.9348999172927126e-15
2553.568115  2.938400120010981e-13  3.0764998973928717e-16  2.9384000691890042e-15
2554.942383  2.932499891788315e-13  3.072399993230365e-16  2.9325000611949044e-15
2556.316406  2.921200065696128e-13  3.065400060014696e-16  2.9212000064038216e-15
2557.690674  2.916199996327168e-13  3.0617999052910694e-16  2.9161999709161794e-15
2559.064697  2.9098999685533977e-13  3.0574998895947737e-16  2.9098999516127388e-15
2560.438965  2.9094998979517506e-13  3.056300014485429e-16  2.909499940303398e-15
2561.812988  2.902600035326053e-13  3.051700096186246e-16  2.9026000099150644e-15
2563.187256  2.897000131105165e-13  3.0479000946266263e-16  2.8970000633425294e-15
2564.561279  2.8895999091768654e-13  3.0431000647936546e-16  2.8895999599988422e-15
2565.935303  2.880699964593475e-13  3.0375001182211196e-16  2.8806999730638045e-15
2567.30957  2.8810000175447104e-13  3.036900048317549e-16  2.8810000344853693e-15
2568.683594  2.8731999960653065e-13  3.031999962717683e-16  2.8731999198323413e-15
2570.057617  2.871099896457202e-13  3.030099961937873e-16  2.871099913397861e-15
2571.431885  2.8622999695242235e-13  3.02489997373512e-16  2.862300088108836e-15
2572.805908  2.8509998723814933e-13  3.0182999988892327e-16  2.8510000333177533e-15
2574.179932  2.8480999026206377e-13  3.0161000955065357e-16  2.8481000042645914e-15
2575.553955  2.852100066536023e-13  3.0176999289856623e-16  2.852099905599763e-15
2576.928223  2.843999992105384e-13  3.012999954919585e-16  2.843999941283407e-15
2578.302246  2.8415000929461753e-13  3.011300065673564e-16  2.841499923539586e-15
2579.67627  2.8368000765284507e-13  3.0085000923872965e-16  2.8367999494735086e-15
2581.050293  2.824500073932146e-13  3.001599950240726e-16  2.824499972288192e-15
2582.424316  2.816199964200683e-13  2.996899976174649e-16  2.816199896438047e-15
2583.79834  2.815699875948624e-13  2.996399962037973e-16  2.8156999352409303e-15
2585.172363  2.813400012090239e-13  2.9948999196279446e-16  2.813400029030898e-15
2586.546387  2.8088000133229263e-13  2.992300057875466e-16  2.808800004852597e-15
2587.92041  2.801600097745993e-13  2.988199889015163e-16  2.8016000130426984e-15
2589.294434  2.8100999717277364e-13  2.992499904711459e-16  2.8100999886683953e-15
2590.668457  2.803100091451627e-13  2.9885000563158464e-16  2.803099896634049e-15
2592.04248  2.801999897297097e-13  2.987699874878487e-16  2.8020000243520393e-15
2593.416504  2.7965000107266214e-13  2.984499943222438e-16  2.7965000276672803e-15
2594.790527  2.7850998959334794e-13  2.9781000799103396e-16  2.7851000229884215e-15
2596.164551  2.7790999211109446e-13  2.9745999809536073e-16  2.7791000651065456e-15
2597.53833  2.7668999361650515e-13  2.9676000477379385e-16  2.766900037809005e-15
2598.912354  2.755400074772041e-13  2.9610000728920514e-16  2.7554000832423703e-15
2600.286377  2.7447000835317814e-13  2.954800056415946e-16  2.7446999395361804e-15
2601.6604  2.757599920980014e-13  2.961199919728044e-16  2.7576000395646266e-15
