3.300000000000000000e+03 4.083100000000000040e-13 1.483199999999999932e+02 5.000000000000000000e+01
3.350000000000000000e+03 3.998800000000000086e-13 1.496899999999999977e+02 5.000000000000000000e+01
3.400000000000000000e+03 3.776300000000000277e-13 1.456100000000000136e+02 5.000000000000000000e+01
3.450000000000000000e+03 3.486400000000000169e-13 1.384199999999999875e+02 5.000000000000000000e+01
3.500000000000000000e+03 3.322599999999999898e-13 1.357700000000000102e+02 5.000000000000000000e+01
3.550000000000000000e+03 3.185400000000000240e-13 1.339099999999999966e+02 5.000000000000000000e+01
3.600000000000000000e+03 3.057900000000000026e-13 1.321899999999999977e+02 5.000000000000000000e+01
3.650000000000000000e+03 2.901599999999999975e-13 1.289399999999999977e+02 5.000000000000000000e+01
3.700000000000000000e+03 2.746699999999999797e-13 1.254300000000000068e+02 5.000000000000000000e+01
3.750000000000000000e+03 2.629999999999999901e-13 1.233700000000000045e+02 5.000000000000000000e+01
3.800000000000000000e+03 2.530800000000000182e-13 1.219000000000000057e+02 5.000000000000000000e+01
3.850000000000000000e+03 2.460900000000000147e-13 1.216700000000000017e+02 5.000000000000000000e+01
3.900000000000000000e+03 2.339299999999999938e-13 1.186899999999999977e+02 5.000000000000000000e+01
3.950000000000000000e+03 2.216300000000000108e-13 1.153400000000000034e+02 5.000000000000000000e+01
4.000000000000000000e+03 2.163199999999999810e-13 1.154500000000000028e+02 5.000000000000000000e+01
4.050000000000000000e+03 2.131599999999999975e-13 1.166299999999999955e+02 5.000000000000000000e+01
4.100000000000000000e+03 1.850299999999999951e-13 1.037500000000000000e+02 5.000000000000000000e+01
4.150000000000000000e+03 1.933400000000000122e-13 1.110699999999999932e+02 5.000000000000000000e+01
4.200000000000000000e+03 1.831099999999999892e-13 1.077500000000000000e+02 5.000000000000000000e+01
4.250000000000000000e+03 1.749200000000000009e-13 1.053900000000000006e+02 5.000000000000000000e+01
4.300000000000000000e+03 1.654599999999999836e-13 1.020499999999999972e+02 5.000000000000000000e+01
4.350000000000000000e+03 1.458299999999999956e-13 9.204500000000000171e+01 5.000000000000000000e+01
4.400000000000000000e+03 1.530099999999999963e-13 9.880899999999999750e+01 5.000000000000000000e+01
4.450000000000000000e+03 1.467200000000000049e-13 9.691700000000000159e+01 5.000000000000000000e+01
4.500000000000000000e+03 1.411200000000000086e-13 9.532299999999999329e+01 5.000000000000000000e+01
4.550000000000000000e+03 1.352700000000000133e-13 9.341100000000000136e+01 5.000000000000000000e+01
4.600000000000000000e+03 1.296900000000000007e-13 9.153799999999999670e+01 5.000000000000000000e+01
4.650000000000000000e+03 1.236799999999999839e-13 8.920699999999999363e+01 5.000000000000000000e+01
4.700000000000000000e+03 1.166900000000000056e-13 8.598000000000000398e+01 5.000000000000000000e+01
4.750000000000000000e+03 1.144500000000000071e-13 8.613899999999999579e+01 5.000000000000000000e+01
4.800000000000000000e+03 1.100400000000000037e-13 8.456699999999999307e+01 5.000000000000000000e+01
4.850000000000000000e+03 9.667999999999999800e-14 7.585800000000000409e+01 5.000000000000000000e+01
4.900000000000000000e+03 1.012100000000000049e-13 8.105899999999999750e+01 5.000000000000000000e+01
4.950000000000000000e+03 9.945099999999999195e-14 8.128300000000000125e+01 5.000000000000000000e+01
5.000000000000000000e+03 9.569299999999999675e-14 7.979999999999999716e+01 5.000000000000000000e+01
5.050000000000000000e+03 9.201100000000000043e-14 7.827100000000000080e+01 5.000000000000000000e+01
5.100000000000000000e+03 8.914099999999999599e-14 7.733899999999999864e+01 5.000000000000000000e+01
5.150000000000000000e+03 8.637899999999999726e-14 7.641899999999999693e+01 5.000000000000000000e+01
