# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.218506  3.574000091103452e-13  1.3015999546618987e-15  3.574000040281475e-15
2501.592285  3.714900023883694e-13  1.3285999768885767e-15  3.714900159408965e-15
2502.966064  3.102899881479715e-13  1.2220000334436758e-15  3.102900008534657e-15
2504.3396  3.352299991418728e-13  1.2634999891779266e-15  3.3522999660077395e-15
2505.713379  3.340999894275998e-13  1.2626000166714689e-15  3.3409999112166567e-15
2507.086914  2.7072999874908077e-13  1.1379000379349276e-15  2.707300046783114e-15
2508.460693  1.9274000256051804e-13  9.64889958568211e-16  1.927399966312874e-15
2509.834473  2.6339000425146253e-13  1.1250000437855998e-15  2.633899983222319e-15
2511.208008  3.1730000571439376e-13  1.2237000285688152e-15  3.1730000317329492e-15
2512.581787  2.677999965880473e-13  1.1248999880187054e-15  2.677999906588167e-15
2513.955322  2.415900053794051e-13  1.075600023510545e-15  2.415899960620427e-15
2515.329102  1.700699992076768e-13  9.25550042728577e-16  1.7006999624306148e-15
2516.702637  1.135400028661436e-13  7.480500005271429e-16  1.1354000201911066e-15
2518.076416  1.0287000336848054e-13  7.135599835852503e-16  1.0287000209793112e-15
2519.449951  1.2289999476011032e-13  7.924299741611767e-16  1.2290000195989037e-15
2520.823486  1.3570000429331125e-13  8.092800005809065e-16  1.3570000386979478e-15
2522.197266  1.9351000294341725e-13  9.574500446760028e-16  1.9350999193198893e-15
2523.570801  1.7818999585323542e-13  9.22749963563191e-16  1.7819000347653194e-15
2524.944336  1.2894000374786413e-13  7.895899785681515e-16  1.2894000332434766e-15
2526.318115  1.3577000309607234e-13  8.075599943023883e-16  1.357700005549735e-15
2527.69165  1.513500018672162e-13  8.926900348145569e-16  1.5134999636150204e-15
2529.065186  1.3538000202210215e-13  8.36530003406143e-16  1.353799948223221e-15
2530.438965  1.2597999629170714e-13  7.849800017527199e-16  1.2598000433852014e-15
2531.8125  1.9140999820300292e-13  9.68839990838613e-16  1.914100066733324e-15
2533.186035  2.4329000728080807e-13  1.0997000166840611e-15  2.4328999118718208e-15
2534.55957  2.5641999374520497e-13  1.0942999698870782e-15  2.5641999713333676e-15
2535.933105  2.469600045296172e-13  1.0944000256539726e-15  2.4695999436522183e-15
2537.306885  2.403299998246511e-13  1.0627000293612172e-15  2.4032999220135456e-15
2538.68042  2.471300074302629e-13  1.3272999930727782e-15  2.4712999387773577e-15
2540.053955  2.5210999195397765e-13  1.0938999585777373e-15  2.5210999703617534e-15
2541.42749  2.6957001084473853e-13  1.176600020382911e-15  2.6956999305704664e-15
2542.801025  2.5924000359583976e-13  1.1010999503876357e-15  2.592400027488068e-15
2544.174561  2.906999998792542e-13  1.1707000123888111e-15  2.906999922559577e-15
2545.548096  3.071400013661407e-13  1.193199960324964e-15  3.0713999120174536e-15
2546.921631  2.851699995934376e-13  1.1472000361793062e-15  2.851699894290422e-15
2548.295166  2.721600072044805e-13  1.1295999620847827e-15  2.7216000805151347e-15
2549.668701  2.6622999052712537e-13  1.117600046321031e-15  2.6622999391525716e-15
2551.042236  2.499599919408846e-13  1.1827999839194572e-15  2.4995999448198343e-15
2552.415771  3.269500013607096e-13  1.2374000453368246e-15  3.26949995431479e-15
2553.789307  3.977400006571763e-13  1.3534999926807746e-15  3.977399904927809e-15
2555.162842  3.9094999481660564e-13  1.3405999985314468e-15  3.90950004981001e-15
2556.536133  4.063800077697133e-13  1.368699998919253e-15  4.06379980664659e-15
2557.909668  3.9711999964484046e-13  1.34810005176291e-15  3.9712000472703814e-15
2559.283203  4.0012998882114903e-13  1.3517000476678592e-15  4.00130021008401e-15
2560.656738  4.381300010292133e-13  1.4170999909209558e-15  4.381299942529497e-15
2562.030029  4.160400051810703e-13  1.3881000180266919e-15  4.16040010263268e-15
2563.403564  3.6706000652170223e-13  1.3034000055539324e-15  3.670599912751092e-15
2564.7771  3.082500075503314e-13  1.1907000484602612e-15  3.0825000670329844e-15
2566.150635  3.858799944075203e-13  1.327700004382119e-15  3.858800045719157e-15
2567.523926  4.543299872601658e-13  1.4392000334268861e-15  4.5433000758895656e-15
2568.897461  4.506599900113567e-13  1.4339999922845736e-15  4.506599832350931e-15
2570.270752  4.704900206410623e-13  1.4622000484392742e-15  4.704899986182056e-15
2571.644287  4.971999916815462e-13  1.5073000000784742e-15  4.9719999676374384e-15
2573.017578  4.809399948603466e-13  1.4730999860418977e-15  4.809400134950714e-15
2574.391113  4.937199737584108e-13  1.492700010804007e-15  4.937200042515969e-15
2575.764404  4.650299785004253e-13  1.490199993060186e-15  4.6502998188855706e-15
