3057.089 1.77900e-14 5.54580e-03
3058.889 1.79930e-14 5.61590e-03
3060.889 1.81640e-14 5.67650e-03
3062.690 1.86800e-14 5.84460e-03
3064.490 1.82270e-14 5.70970e-03
3066.491 1.76070e-14 5.52260e-03
3068.291 1.79830e-14 5.64730e-03
3070.092 1.86770e-14 5.87220e-03
3072.092 1.78280e-14 5.61250e-03
3073.893 1.67750e-14 5.28720e-03
3075.693 1.57370e-14 4.96590e-03
3077.694 1.61210e-14 5.09370e-03
3079.494 1.80570e-14 5.71200e-03
3081.294 1.77770e-14 5.63000e-03
3083.295 1.82760e-14 5.79540e-03
3085.096 1.94250e-14 6.16710e-03
3087.096 1.87280e-14 5.95360e-03
3088.896 1.63890e-14 5.21590e-03
3090.697 1.69230e-14 5.39210e-03
3092.697 1.85020e-14 5.90300e-03
3094.498 1.94910e-14 6.22590e-03
3096.298 1.84660e-14 5.90530e-03
3098.299 1.63430e-14 5.23310e-03
3100.099 1.81760e-14 5.82690e-03
3101.900 2.07300e-14 6.65320e-03
3103.900 1.79150e-14 5.75710e-03
3105.700 1.79530e-14 5.77600e-03
3107.501 1.79930e-14 5.79580e-03
3109.502 1.83950e-14 5.93290e-03
3111.302 1.91890e-14 6.19600e-03
3113.103 1.87280e-14 6.05430e-03
3115.103 1.77090e-14 5.73210e-03
3116.904 1.64340e-14 5.32570e-03
3118.704 1.43210e-14 4.64620e-03
3120.704 1.65920e-14 5.38990e-03
3122.505 1.79630e-14 5.84190e-03
3124.305 1.77210e-14 5.77010e-03
3126.306 1.73220e-14 5.64730e-03
3128.106 1.80850e-14 5.90280e-03
3129.907 1.99390e-14 6.51540e-03
3131.907 1.95900e-14 6.40970e-03
3133.708 1.83950e-14 6.02560e-03
3135.708 1.96210e-14 6.43540e-03
3137.509 1.90160e-14 6.24400e-03
3139.309 1.98750e-14 6.53380e-03
3141.310 2.09970e-14 6.91120e-03
3143.110 1.81560e-14 5.98300e-03
3144.911 1.96620e-14 6.48670e-03
3146.911 1.76830e-14 5.84120e-03
3148.711 1.70340e-14 5.63340e-03
3150.512 1.59940e-14 5.29550e-03
3152.512 1.73700e-14 5.75840e-03
3154.313 1.56490e-14 5.19350e-03
3156.113 1.48760e-14 4.94260e-03
3158.114 1.88100e-14 6.25780e-03
3159.914 1.68180e-14 5.60160e-03
3161.715 1.36370e-14 4.54710e-03
3163.715 1.77030e-14 5.91060e-03
3165.516 2.03030e-14 6.78610e-03
3167.316 2.03310e-14 6.80320e-03
3169.317 1.83060e-14 6.13350e-03
3200.925 1.87590e-14 6.41140e-03
3201.925 1.87480e-14 6.41140e-03
3202.925 1.87710e-14 6.42320e-03
3203.925 1.88450e-14 6.45280e-03
3204.926 1.89900e-14 6.50650e-03
3205.926 1.91900e-14 6.57890e-03
3206.926 1.93370e-14 6.63360e-03
3207.926 1.94500e-14 6.67650e-03
3208.927 1.95640e-14 6.71970e-03
3209.927 1.96420e-14 6.75080e-03
3210.927 1.96840e-14 6.76940e-03
3211.927 1.96720e-14 6.76940e-03
3212.928 1.96590e-14 6.76940e-03
3213.928 1.95570e-14 6.73840e-03
3214.928 1.94550e-14 6.70740e-03
3215.929 1.93710e-14 6.68270e-03
3216.929 1.93060e-14 6.66430e-03
3217.929 1.92410e-14 6.64580e-03
3218.929 1.91580e-14 6.62140e-03
3219.929 1.90930e-14 6.60310e-03
3220.930 1.89590e-14 6.56080e-03
3221.930 1.89120e-14 6.54860e-03
3222.930 1.89000e-14 6.54860e-03
3223.930 1.88540e-14 6.53660e-03
3224.930 1.87560e-14 6.50650e-03
3225.931 1.86750e-14 6.48260e-03
3226.931 1.87670e-14 6.51850e-03
3227.931 1.88070e-14 6.53660e-03
3228.932 1.88650e-14 6.56080e-03
3229.932 1.89400e-14 6.59100e-03
3230.932 1.89810e-14 6.60930e-03
3231.932 1.90040e-14 6.62140e-03
3232.933 1.90800e-14 6.65200e-03
3233.933 1.91560e-14 6.68270e-03
3234.933 1.91790e-14 6.69490e-03
3235.933 1.91150e-14 6.67650e-03
3236.934 1.90330e-14 6.65200e-03
3237.934 1.88810e-14 6.60310e-03
3238.934 1.87490e-14 6.56080e-03
3239.934 1.86680e-14 6.53660e-03
3240.935 1.86050e-14 6.51850e-03
3241.935 1.85590e-14 6.50650e-03
3242.935 1.85140e-14 6.49450e-03
3243.936 1.84510e-14 6.47660e-03
3244.936 1.84060e-14 6.46470e-03
3245.936 1.83610e-14 6.45280e-03
3246.937 1.82990e-14 6.43510e-03
3247.937 1.82880e-14 6.43510e-03
3248.937 1.82430e-14 6.42320e-03
3249.937 1.81810e-14 6.40540e-03
3250.937 1.80530e-14 6.36430e-03
3251.938 1.79760e-14 6.34080e-03
3252.938 1.78820e-14 6.31180e-03
3253.938 1.78050e-14 6.28850e-03
3254.938 1.77940e-14 6.28850e-03
3255.939 1.77670e-14 6.28270e-03
3256.939 1.76420e-14 6.24240e-03
3257.939 1.75180e-14 6.20220e-03
3258.939 1.75070e-14 6.20220e-03
3259.940 1.74960e-14 6.20220e-03
3260.940 1.75340e-14 6.21940e-03
3261.940 1.75880e-14 6.24230e-03
3262.940 1.75450e-14 6.23090e-03
3263.941 1.74860e-14 6.21370e-03
3264.940 1.74110e-14 6.19080e-03
3265.941 1.73520e-14 6.17380e-03
3266.941 1.73100e-14 6.16240e-03
3267.941 1.72670e-14 6.15110e-03
3268.942 1.72570e-14 6.15110e-03
3269.942 1.72780e-14 6.16240e-03
3270.942 1.72670e-14 6.16240e-03
3271.942 1.72250e-14 6.15110e-03
3272.943 1.71830e-14 6.13970e-03
3273.943 1.72040e-14 6.15110e-03
3274.943 1.72250e-14 6.16240e-03
3275.944 1.72460e-14 6.17370e-03
3276.944 1.72360e-14 6.17370e-03
3277.944 1.72250e-14 6.17370e-03
3278.945 1.71830e-14 6.16240e-03
3279.945 1.72040e-14 6.17380e-03
3280.945 1.71940e-14 6.17370e-03
3281.945 1.71830e-14 6.17370e-03
3282.945 1.71100e-14 6.15110e-03
3283.946 1.70520e-14 6.13400e-03
3284.946 1.70100e-14 6.12280e-03
3285.946 1.70000e-14 6.12280e-03
3286.946 1.70680e-14 6.15110e-03
3287.947 1.71200e-14 6.17370e-03
3288.947 1.70000e-14 6.13400e-03
3289.947 1.68810e-14 6.09470e-03
3290.948 1.68080e-14 6.07230e-03
3291.948 1.67520e-14 6.05550e-03
3292.948 1.66340e-14 6.01650e-03
3293.948 1.65170e-14 5.97790e-03
3294.949 1.64470e-14 5.95600e-03
3295.949 1.64210e-14 5.95040e-03
3296.949 1.63510e-14 5.92860e-03
3297.949 1.62960e-14 5.91220e-03
3298.949 1.62260e-14 5.89050e-03
3299.950 1.62010e-14 5.88500e-03
3300.950 1.61620e-14 5.87430e-03
3301.950 1.61970e-14 5.89050e-03
3302.950 1.62170e-14 5.90130e-03
3303.950 1.61770e-14 5.89050e-03
3304.951 1.61230e-14 5.87430e-03
3305.951 1.61580e-14 5.89050e-03
3306.951 1.62370e-14 5.92310e-03
3307.952 1.61380e-14 5.89050e-03
3308.952 1.60100e-14 5.84720e-03
3309.952 1.59710e-14 5.83650e-03
3310.953 1.59910e-14 5.84720e-03
3311.953 1.59960e-14 5.85260e-03
3312.953 1.60450e-14 5.87430e-03
3313.953 1.60800e-14 5.89050e-03
3314.953 1.61000e-14 5.90130e-03
3315.954 1.61200e-14 5.91220e-03
3316.954 1.61540e-14 5.92860e-03
3317.954 1.62040e-14 5.95040e-03
3318.954 1.61950e-14 5.95040e-03
3319.955 1.61850e-14 5.95040e-03
3320.955 1.62200e-14 5.96690e-03
3321.955 1.62400e-14 5.97790e-03
3322.956 1.63800e-14 6.03320e-03
3323.956 1.65370e-14 6.09470e-03
3324.956 1.66040e-14 6.12280e-03
3325.957 1.65940e-14 6.12280e-03
3326.957 1.66910e-14 6.16240e-03
3327.957 1.68350e-14 6.21940e-03
3328.957 1.69650e-14 6.27120e-03
3329.957 1.70650e-14 6.31180e-03
3330.958 1.71330e-14 6.34080e-03
3331.958 1.71860e-14 6.36420e-03
3332.958 1.72230e-14 6.38190e-03
3333.958 1.71340e-14 6.35250e-03
3334.959 1.70130e-14 6.31180e-03
3335.959 1.70030e-14 6.31180e-03
3336.959 1.70240e-14 6.32340e-03
3337.959 1.70610e-14 6.34080e-03
3338.960 1.71140e-14 6.36420e-03
3339.960 1.70720e-14 6.35250e-03
3340.960 1.69840e-14 6.32340e-03
3341.961 1.69420e-14 6.31180e-03
3342.961 1.69320e-14 6.31180e-03
3343.961 1.69220e-14 6.31180e-03
3344.961 1.68810e-14 6.30010e-03
3345.962 1.68390e-14 6.28850e-03
3346.961 1.68600e-14 6.30010e-03
3347.962 1.68810e-14 6.31180e-03
3348.962 1.68710e-14 6.31180e-03
3349.962 1.68610e-14 6.31180e-03
3350.962 1.67890e-14 6.28850e-03
3351.963 1.67020e-14 6.25960e-03
3352.963 1.66460e-14 6.24230e-03
3353.963 1.65600e-14 6.21370e-03
3354.964 1.65500e-14 6.21370e-03
3355.964 1.65550e-14 6.21940e-03
3356.964 1.66060e-14 6.24230e-03
3357.964 1.65960e-14 6.24230e-03
3358.965 1.66320e-14 6.25960e-03
3359.965 1.66530e-14 6.27120e-03
3360.965 1.66740e-14 6.28270e-03
3361.966 1.66790e-14 6.28850e-03
3362.966 1.66700e-14 6.28850e-03
3363.966 1.66900e-14 6.30010e-03
3364.966 1.66800e-14 6.30010e-03
3365.966 1.67010e-14 6.31180e-03
3366.967 1.66910e-14 6.31180e-03
3367.967 1.66820e-14 6.31180e-03
3368.967 1.66720e-14 6.31180e-03
3369.968 1.66310e-14 6.30010e-03
3370.968 1.65900e-14 6.28850e-03
3371.968 1.65650e-14 6.28270e-03
3372.968 1.64790e-14 6.25380e-03
3373.969 1.64090e-14 6.23090e-03
3374.969 1.64300e-14 6.24230e-03
3375.969 1.64500e-14 6.25380e-03
3376.969 1.64400e-14 6.25380e-03
3377.970 1.64310e-14 6.25380e-03
3378.970 1.63910e-14 6.24230e-03
3379.970 1.63810e-14 6.24230e-03
3380.970 1.63410e-14 6.23090e-03
3381.970 1.63320e-14 6.23090e-03
3382.971 1.62920e-14 6.21940e-03
3383.971 1.62080e-14 6.19080e-03
3384.971 1.61980e-14 6.19080e-03
3385.972 1.62480e-14 6.21370e-03
3386.972 1.63130e-14 6.24230e-03
3387.972 1.63490e-14 6.25960e-03
3388.973 1.63690e-14 6.27120e-03
3389.973 1.62550e-14 6.23090e-03
3390.973 1.61700e-14 6.20220e-03
3391.973 1.60860e-14 6.17370e-03
3392.974 1.60180e-14 6.15110e-03
3393.974 1.60380e-14 6.16240e-03
3394.974 1.60730e-14 6.17940e-03
3395.974 1.59900e-14 6.15110e-03
3396.974 1.58780e-14 6.11150e-03
3397.975 1.57660e-14 6.07230e-03
3398.975 1.56560e-14 6.03320e-03
3399.975 1.56030e-14 6.01650e-03
3400.975 1.55650e-14 6.00540e-03
3401.976 1.55560e-14 6.00540e-03
3402.976 1.56770e-14 6.05550e-03
3403.976 1.57690e-14 6.09470e-03
3404.976 1.57600e-14 6.09470e-03
3405.977 1.57500e-14 6.09470e-03
3406.977 1.57410e-14 6.09470e-03
3407.977 1.57030e-14 6.08350e-03
3408.978 1.57510e-14 6.10580e-03
3409.978 1.58150e-14 6.13400e-03
3410.978 1.58050e-14 6.13400e-03
3411.978 1.57670e-14 6.12280e-03
3412.979 1.57290e-14 6.11150e-03
3413.979 1.56770e-14 6.09470e-03
3414.979 1.56390e-14 6.08350e-03
3415.979 1.56010e-14 6.07230e-03
3416.979 1.55910e-14 6.07230e-03
3417.980 1.55820e-14 6.07230e-03
3418.980 1.55730e-14 6.07230e-03
3419.980 1.54920e-14 6.04430e-03
3420.980 1.54410e-14 6.02770e-03
3421.981 1.54030e-14 6.01650e-03
3422.981 1.53660e-14 6.00540e-03
3423.981 1.53850e-14 6.01650e-03
3424.982 1.54190e-14 6.03320e-03
3425.982 1.54380e-14 6.04430e-03
3426.982 1.53870e-14 6.02770e-03
3427.982 1.53490e-14 6.01650e-03
3428.983 1.53400e-14 6.01650e-03
3429.983 1.53310e-14 6.01650e-03
3430.983 1.53510e-14 6.02770e-03
3431.984 1.53560e-14 6.03320e-03
3432.984 1.53750e-14 6.04430e-03
3433.984 1.53950e-14 6.05550e-03
3434.984 1.54570e-14 6.08350e-03
3435.984 1.55050e-14 6.10580e-03
3436.985 1.55670e-14 6.13400e-03
3437.985 1.56590e-14 6.17370e-03
3438.985 1.57660e-14 6.21940e-03
3439.986 1.59170e-14 6.28270e-03
3440.986 1.59520e-14 6.30010e-03
3441.986 1.59130e-14 6.28850e-03
3442.986 1.58890e-14 6.28270e-03
3443.986 1.58210e-14 6.25960e-03
3444.987 1.57690e-14 6.24230e-03
3445.987 1.57590e-14 6.24230e-03
3446.987 1.57210e-14 6.23090e-03
3447.988 1.56690e-14 6.21370e-03
3448.988 1.56020e-14 6.19080e-03
3449.988 1.55220e-14 6.16240e-03
3450.988 1.54410e-14 6.13400e-03
3451.989 1.54040e-14 6.12280e-03
3452.989 1.53670e-14 6.11150e-03
3453.989 1.53580e-14 6.11150e-03
3454.989 1.53070e-14 6.09470e-03
3455.989 1.53260e-14 6.10580e-03
3456.990 1.53590e-14 6.12280e-03
3457.990 1.53510e-14 6.12280e-03
3458.990 1.53420e-14 6.12280e-03
3459.990 1.53050e-14 6.11150e-03
3460.991 1.52250e-14 6.08350e-03
3461.991 1.51470e-14 6.05550e-03
3462.991 1.51100e-14 6.04430e-03
3463.992 1.50600e-14 6.02770e-03
3464.992 1.50650e-14 6.03320e-03
3465.992 1.50560e-14 6.03320e-03
3466.992 1.51030e-14 6.05540e-03
3467.993 1.51220e-14 6.06660e-03
3468.993 1.51270e-14 6.07230e-03
3469.993 1.51460e-14 6.08340e-03
3470.994 1.51660e-14 6.09470e-03
3471.994 1.51990e-14 6.11150e-03
3472.994 1.52460e-14 6.13400e-03
3473.994 1.52510e-14 6.13970e-03
3474.994 1.52710e-14 6.15100e-03
3475.995 1.53180e-14 6.17370e-03
3476.995 1.53520e-14 6.19080e-03
3477.995 1.53710e-14 6.20220e-03
3478.995 1.53630e-14 6.20220e-03
3479.996 1.53250e-14 6.19080e-03
3480.996 1.52880e-14 6.17940e-03
3481.996 1.52380e-14 6.16240e-03
3482.997 1.52000e-14 6.15100e-03
3483.997 1.51500e-14 6.13400e-03
3484.997 1.51140e-14 6.12280e-03
3485.998 1.51050e-14 6.12280e-03
3486.998 1.51660e-14 6.15110e-03
3487.998 1.52130e-14 6.17370e-03
3488.998 1.52040e-14 6.17370e-03
3489.999 1.51960e-14 6.17370e-03
3490.999 1.52290e-14 6.19080e-03
3491.999 1.52480e-14 6.20220e-03
3492.999 1.52120e-14 6.19080e-03
3493.999 1.52030e-14 6.19080e-03
3495.000 1.51940e-14 6.19080e-03
3496.000 1.51570e-14 6.17940e-03
3497.000 1.51490e-14 6.17940e-03
3498.000 1.51260e-14 6.17370e-03
3499.000 1.51320e-14 6.17940e-03
3500.001 1.51790e-14 6.20220e-03
3501.001 1.51700e-14 6.20220e-03
3502.001 1.51060e-14 6.17940e-03
3503.001 1.50550e-14 6.16240e-03
3504.002 1.50740e-14 6.17370e-03
3505.002 1.50660e-14 6.17370e-03
3506.002 1.50300e-14 6.16240e-03
3507.003 1.49930e-14 6.15110e-03
3508.003 1.49850e-14 6.15110e-03
3509.003 1.49350e-14 6.13400e-03
3510.003 1.49680e-14 6.15110e-03
3511.003 1.49870e-14 6.16240e-03
3512.004 1.50060e-14 6.17370e-03
3513.004 1.49970e-14 6.17370e-03
3514.004 1.49890e-14 6.17370e-03
3515.005 1.50220e-14 6.19080e-03
3516.005 1.50410e-14 6.20220e-03
3517.005 1.50320e-14 6.20220e-03
3518.005 1.50240e-14 6.20220e-03
3519.006 1.50570e-14 6.21940e-03
3520.006 1.51040e-14 6.24230e-03
3521.006 1.50950e-14 6.24230e-03
3522.007 1.50860e-14 6.24230e-03
3523.007 1.51190e-14 6.25960e-03
3524.007 1.51670e-14 6.28270e-03
3525.007 1.51580e-14 6.28270e-03
3526.008 1.51490e-14 6.28270e-03
3527.008 1.51130e-14 6.27120e-03
3528.008 1.50770e-14 6.25960e-03
3529.009 1.50270e-14 6.24230e-03
3530.009 1.49220e-14 6.20220e-03
3531.009 1.48170e-14 6.16240e-03
3532.009 1.46730e-14 6.10580e-03
3533.009 1.45440e-14 6.05540e-03
3534.010 1.45090e-14 6.04430e-03
3535.010 1.44740e-14 6.03320e-03
3536.010 1.44260e-14 6.01650e-03
3537.010 1.43910e-14 6.00540e-03
3538.011 1.43430e-14 5.98890e-03
3539.011 1.42830e-14 5.96690e-03
3540.011 1.42090e-14 5.93940e-03
3541.011 1.41360e-14 5.91220e-03
3542.012 1.41020e-14 5.90130e-03
3543.012 1.41200e-14 5.91220e-03
3544.012 1.41120e-14 5.91220e-03
3545.013 1.41040e-14 5.91220e-03
3546.013 1.40960e-14 5.91220e-03
3547.013 1.41140e-14 5.92310e-03
3548.013 1.41190e-14 5.92860e-03
3549.014 1.40720e-14 5.91220e-03
3550.014 1.40380e-14 5.90130e-03
3551.014 1.40300e-14 5.90130e-03
3552.014 1.40480e-14 5.91220e-03
3553.015 1.40660e-14 5.92310e-03
3554.015 1.40970e-14 5.93940e-03
3555.015 1.41540e-14 5.96690e-03
3556.015 1.41980e-14 5.98890e-03
3557.015 1.42560e-14 6.01650e-03
3558.016 1.42870e-14 6.03320e-03
3559.016 1.43060e-14 6.04430e-03
3560.016 1.42320e-14 6.01650e-03
3561.016 1.41720e-14 5.99450e-03
3562.017 1.41640e-14 5.99450e-03
3563.017 1.41820e-14 6.00540e-03
3564.017 1.41740e-14 6.00540e-03
3565.018 1.41660e-14 6.00540e-03
3566.018 1.41840e-14 6.01650e-03
3567.018 1.42020e-14 6.02770e-03
3568.018 1.42340e-14 6.04430e-03
3569.019 1.42520e-14 6.05540e-03
3570.019 1.42830e-14 6.07230e-03
3571.019 1.42750e-14 6.07230e-03
3572.019 1.42670e-14 6.07230e-03
3573.019 1.42460e-14 6.06660e-03
3574.020 1.42380e-14 6.06660e-03
3575.020 1.42040e-14 6.05540e-03
3576.020 1.41960e-14 6.05540e-03
3577.021 1.41880e-14 6.05540e-03
3578.021 1.41800e-14 6.05550e-03
3579.021 1.41980e-14 6.06660e-03
3580.021 1.41900e-14 6.06660e-03
3581.022 1.41820e-14 6.06660e-03
3582.022 1.41480e-14 6.05540e-03
3583.022 1.41410e-14 6.05540e-03
3584.022 1.41330e-14 6.05540e-03
3585.023 1.41250e-14 6.05540e-03
3586.023 1.40910e-14 6.04430e-03
3587.023 1.40830e-14 6.04430e-03
3588.024 1.41010e-14 6.05540e-03
3589.024 1.40930e-14 6.05540e-03
3590.024 1.41250e-14 6.07230e-03
3591.025 1.41690e-14 6.09460e-03
3592.024 1.41350e-14 6.08340e-03
3593.025 1.41010e-14 6.07230e-03
3594.025 1.40930e-14 6.07230e-03
3595.025 1.41110e-14 6.08340e-03
3596.026 1.40770e-14 6.07230e-03
3597.026 1.40310e-14 6.05540e-03
3598.026 1.39970e-14 6.04430e-03
3599.026 1.39890e-14 6.04430e-03
3600.027 1.39820e-14 6.04430e-03
3601.027 1.39480e-14 6.03320e-03
3602.027 1.39280e-14 6.02770e-03
3603.028 1.38680e-14 6.00540e-03
3604.028 1.38350e-14 5.99450e-03
3605.028 1.39680e-14 6.05540e-03
3606.028 1.40900e-14 6.11150e-03
3607.029 1.40820e-14 6.11150e-03
3608.029 1.39840e-14 6.07230e-03
3609.029 1.39760e-14 6.07230e-03
3610.030 1.40460e-14 6.10580e-03
3611.030 1.40510e-14 6.11150e-03
3612.030 1.40040e-14 6.09460e-03
3613.030 1.39710e-14 6.08340e-03
3614.030 1.39890e-14 6.09460e-03
3615.031 1.39810e-14 6.09460e-03
3616.031 1.40120e-14 6.11150e-03
3617.031 1.40560e-14 6.13400e-03
3618.031 1.40480e-14 6.13400e-03
3619.032 1.40400e-14 6.13400e-03
3620.032 1.40070e-14 6.12270e-03
3621.032 1.39740e-14 6.11150e-03
3622.032 1.39270e-14 6.09460e-03
3623.032 1.38680e-14 6.07230e-03
3624.033 1.38610e-14 6.07230e-03
3625.033 1.38780e-14 6.08340e-03
3626.033 1.38450e-14 6.07230e-03
3627.033 1.37990e-14 6.05540e-03
3628.034 1.37410e-14 6.03320e-03
3629.034 1.37210e-14 6.02770e-03
3630.034 1.37140e-14 6.02770e-03
3631.035 1.37190e-14 6.03320e-03
3632.035 1.37360e-14 6.04430e-03
3633.035 1.37290e-14 6.04430e-03
3634.035 1.36960e-14 6.03320e-03
3635.035 1.37140e-14 6.04430e-03
3636.036 1.37310e-14 6.05540e-03
3637.036 1.37490e-14 6.06660e-03
3638.036 1.37790e-14 6.08340e-03
3639.037 1.37720e-14 6.08340e-03
3640.037 1.37390e-14 6.07230e-03
3641.037 1.37190e-14 6.06660e-03
3642.037 1.37240e-14 6.07230e-03
3643.038 1.37670e-14 6.09460e-03
3644.038 1.38230e-14 6.12270e-03
3645.038 1.38790e-14 6.15100e-03
3646.039 1.39230e-14 6.17370e-03
3647.039 1.39540e-14 6.19080e-03
3648.039 1.38560e-14 6.15100e-03
3649.039 1.37220e-14 6.09460e-03
3650.040 1.36890e-14 6.08340e-03
3651.040 1.37320e-14 6.10580e-03
3652.040 1.37370e-14 6.11150e-03
3653.041 1.36920e-14 6.09460e-03
3654.041 1.36590e-14 6.08340e-03
3655.041 1.35390e-14 6.03320e-03
3656.041 1.34320e-14 5.98890e-03
3657.041 1.33510e-14 5.95590e-03
3658.042 1.33070e-14 5.93940e-03
3659.042 1.33240e-14 5.95040e-03
3660.042 1.33780e-14 5.97790e-03
3661.042 1.33460e-14 5.96690e-03
3662.043 1.32780e-14 5.93940e-03
3663.043 1.33320e-14 5.96690e-03
3664.043 1.34100e-14 6.00540e-03
3665.043 1.34280e-14 6.01650e-03
3666.044 1.34210e-14 6.01650e-03
3667.044 1.34130e-14 6.01650e-03
3668.044 1.34310e-14 6.02770e-03
3669.045 1.34360e-14 6.03320e-03
3670.045 1.34160e-14 6.02770e-03
3671.045 1.33840e-14 6.01650e-03
3672.045 1.34140e-14 6.03320e-03
3673.046 1.34310e-14 6.04430e-03
3674.046 1.34730e-14 6.06660e-03
3675.046 1.35030e-14 6.08340e-03
3676.047 1.34710e-14 6.07230e-03
3677.047 1.34510e-14 6.06660e-03
3678.047 1.34570e-14 6.07230e-03
3679.047 1.34740e-14 6.08340e-03
3680.047 1.35160e-14 6.10580e-03
3681.048 1.36090e-14 6.15100e-03
3682.048 1.36520e-14 6.17370e-03
3683.048 1.36190e-14 6.16240e-03
3684.048 1.35620e-14 6.13970e-03
3685.049 1.34920e-14 6.11150e-03
3686.049 1.34230e-14 6.08340e-03
3687.049 1.33540e-14 6.05540e-03
3688.050 1.32610e-14 6.01650e-03
3689.050 1.32540e-14 6.01650e-03
3690.050 1.32470e-14 6.01650e-03
3691.050 1.32150e-14 6.00540e-03
3692.050 1.31470e-14 5.97790e-03
3693.051 1.30320e-14 5.92860e-03
3694.051 1.28580e-14 5.85250e-03
3695.051 1.27330e-14 5.79900e-03
3696.052 1.26680e-14 5.77230e-03
3697.052 1.26370e-14 5.76160e-03
3698.052 1.26300e-14 5.76160e-03
3699.052 1.26240e-14 5.76160e-03
3700.052 1.26170e-14 5.76160e-03
3701.053 1.25870e-14 5.75100e-03
3702.053 1.25800e-14 5.75100e-03
3703.053 1.25730e-14 5.75100e-03
3704.053 1.26130e-14 5.77230e-03
3705.053 1.26180e-14 5.77750e-03
3706.054 1.26810e-14 5.80960e-03
3707.054 1.27320e-14 5.83640e-03
3708.054 1.27490e-14 5.84720e-03
3709.055 1.27540e-14 5.85250e-03
3710.055 1.27700e-14 5.86330e-03
3711.055 1.27870e-14 5.87420e-03
3712.055 1.28040e-14 5.88500e-03
3713.056 1.28320e-14 5.90130e-03
3714.056 1.28730e-14 5.92310e-03
3715.056 1.28780e-14 5.92860e-03
3716.057 1.28710e-14 5.92860e-03
3717.057 1.28870e-14 5.93940e-03
3718.057 1.29160e-14 5.95590e-03
3719.058 1.29090e-14 5.95590e-03
3720.058 1.28910e-14 5.95040e-03
3721.058 1.28600e-14 5.93940e-03
3722.058 1.28290e-14 5.92860e-03
3723.059 1.28110e-14 5.92310e-03
3724.059 1.27800e-14 5.91220e-03
3725.059 1.27730e-14 5.91220e-03
3726.059 1.27900e-14 5.92310e-03
3727.059 1.28180e-14 5.93940e-03
3728.060 1.28710e-14 5.96690e-03
3729.060 1.29470e-14 6.00540e-03
3730.060 1.30480e-14 6.05540e-03
3731.061 1.31620e-14 6.11150e-03
3732.061 1.31790e-14 6.12270e-03
3733.061 1.31710e-14 6.12270e-03
3734.061 1.31890e-14 6.13400e-03
3735.062 1.32180e-14 6.15100e-03
3736.062 1.32600e-14 6.17370e-03
3737.062 1.32900e-14 6.19080e-03
3738.063 1.32820e-14 6.19080e-03
3739.063 1.32390e-14 6.17370e-03
3740.063 1.31590e-14 6.13970e-03
3741.063 1.31150e-14 6.12270e-03
3742.064 1.30480e-14 6.09460e-03
3743.064 1.30170e-14 6.08340e-03
3744.064 1.29860e-14 6.07230e-03
3745.064 1.29790e-14 6.07210e-03
3746.065 1.29720e-14 6.07230e-03
3747.065 1.29300e-14 6.05540e-03
3748.065 1.28750e-14 6.03320e-03
3749.065 1.28570e-14 6.02770e-03
3750.065 1.28260e-14 6.01650e-03
3751.066 1.28190e-14 6.01650e-03
3752.066 1.28120e-14 6.01650e-03
3753.066 1.28290e-14 6.02770e-03
3754.067 1.27750e-14 6.00540e-03
3755.067 1.27330e-14 5.98890e-03
3756.067 1.27030e-14 5.97790e-03
3757.067 1.26730e-14 5.96690e-03
