
# Feige 110 in erg/s/cm/cm/A following
# Oke 1990 ( AJ, 99, 1621 ).
# Obtained at 
# http://www.eso.org/sci/observing/tools/standards/spectra/feige110.html
#
# F.Vogt, Feb.2013

3200.00	4.49700E-13
3201.00	4.48590E-13
3202.00	4.47070E-13
3203.00	4.48030E-13
3204.00	4.50650E-13
3205.00	4.57050E-13
3206.00	4.63120E-13
3207.00	4.69700E-13
3425.00	3.53750E-13
3426.00	3.52570E-13
3427.00	3.51720E-13
3428.00	3.49900E-13
3429.00	3.48410E-13
3430.00	3.47240E-13
3431.00	3.46400E-13
3432.00	3.47800E-13
3433.00	3.49840E-13
3434.00	3.52550E-13
3435.00	3.55600E-13
3436.00	3.57700E-13
3437.00	3.58810E-13
3438.00	3.60250E-13
3439.00	3.60710E-13
3440.00	3.60830E-13
3441.00	3.60290E-13
3442.00	3.59420E-13
3443.00	3.56900E-13
3444.00	3.54400E-13
3445.00	3.52570E-13
3446.00	3.51070E-13
3447.00	3.49250E-13
3448.00	3.48410E-13
3449.00	3.47880E-13
3450.00	3.47680E-13
3451.00	3.47800E-13
3452.00	3.48240E-13
3453.00	3.48680E-13
3454.00	3.49440E-13
3455.00	3.49240E-13
3456.00	3.49680E-13
3457.00	3.49480E-13
3458.00	3.49280E-13
3459.00	3.48430E-13
3460.00	3.48230E-13
3461.00	3.48030E-13
3462.00	3.46870E-13
3463.00	3.45080E-13
3464.00	3.44240E-13
3465.00	3.42460E-13
3466.00	3.41010E-13
3467.00	3.40810E-13
3468.00	3.41240E-13
3469.00	3.41990E-13
3470.00	3.43050E-13
3471.00	3.43490E-13
3472.00	3.43600E-13
3473.00	3.43410E-13
3474.00	3.42890E-13
3475.00	3.42070E-13
3476.00	3.40300E-13
3477.00	3.38850E-13
3478.00	3.37100E-13
3479.00	3.36290E-13
3480.00	3.35170E-13
3481.00	3.34360E-13
3482.00	3.34170E-13
3483.00	3.34590E-13
3484.00	3.34400E-13
3485.00	3.35130E-13
3486.00	3.34940E-13
3487.00	3.35980E-13
3488.00	3.36720E-13
3489.00	3.37770E-13
3490.00	3.38510E-13
3491.00	3.38310E-13
3492.00	3.38740E-13
3493.00	3.37930E-13
3494.00	3.36800E-13
3495.00	3.35370E-13
3496.00	3.33640E-13
3497.00	3.32840E-13
3498.00	3.30510E-13
3499.00	3.30320E-13
3500.00	3.29220E-13
3501.00	3.28430E-13
3502.00	3.28240E-13
3503.00	3.28050E-13
3504.00	3.27860E-13
3505.00	3.27680E-13
3506.00	3.27490E-13
3507.00	3.27300E-13
3508.00	3.27720E-13
3509.00	3.28440E-13
3510.00	3.28250E-13
3511.00	3.28060E-13
3512.00	3.26970E-13
3513.00	3.26190E-13
3514.00	3.27500E-13
3515.00	3.28530E-13
3516.00	3.29850E-13
3517.00	3.31190E-13
3518.00	3.32530E-13
3519.00	3.33570E-13
3520.00	3.33990E-13
3521.00	3.33190E-13
3522.00	3.32390E-13
3523.00	3.30670E-13
3524.00	3.28360E-13
3525.00	3.27570E-13
3526.00	3.25880E-13
3527.00	3.23600E-13
3528.00	3.21340E-13
3529.00	3.19680E-13
3530.00	3.17450E-13
3531.00	3.15810E-13
3532.00	3.14470E-13
3533.00	3.13430E-13
3534.00	3.12100E-13
3535.00	3.11630E-13
3536.00	3.10310E-13
3537.00	3.09560E-13
3538.00	3.08540E-13
3539.00	3.07790E-13
3540.00	3.07620E-13
3541.00	3.07450E-13
3542.00	3.07840E-13
3543.00	3.07670E-13
3544.00	3.06930E-13
3545.00	3.06750E-13
3546.00	3.05730E-13
3547.00	3.05000E-13
3548.00	3.04270E-13
3549.00	3.05220E-13
3550.00	3.06450E-13
3551.00	3.08260E-13
3552.00	3.09510E-13
3553.00	3.09910E-13
3554.00	3.09730E-13
3555.00	3.09560E-13
3556.00	3.08810E-13
3557.00	3.07790E-13
3558.00	3.07050E-13
3559.00	3.06880E-13
3560.00	3.06700E-13
3561.00	3.05970E-13
3562.00	3.06360E-13
3563.00	3.06190E-13
3564.00	3.06020E-13
3565.00	3.05840E-13
3566.00	3.05670E-13
3567.00	3.05500E-13
3568.00	3.05890E-13
3569.00	3.06570E-13
3570.00	3.06400E-13
3571.00	3.06230E-13
3572.00	3.06620E-13
3573.00	3.06450E-13
3574.00	3.06280E-13
3575.00	3.06670E-13
3576.00	3.06500E-13
3577.00	3.06610E-13
3578.00	3.07000E-13
3579.00	3.05980E-13
3580.00	3.05810E-13
3581.00	3.05080E-13
3582.00	3.04350E-13
3583.00	3.03620E-13
3584.00	3.03170E-13
3585.00	3.01890E-13
3586.00	3.00880E-13
3587.00	3.00160E-13
3588.00	3.00000E-13
3589.00	2.99830E-13
3590.00	2.99660E-13
3591.00	2.99500E-13
3592.00	2.99330E-13
3593.00	2.99160E-13
3594.00	2.98440E-13
3595.00	2.97460E-13
3596.00	2.97290E-13
3597.00	2.97950E-13
3598.00	2.97780E-13
3599.00	2.98170E-13
3600.00	2.98000E-13
3601.00	2.97290E-13
3602.00	2.97120E-13
3603.00	2.96140E-13
3604.00	2.95430E-13
3605.00	2.95810E-13
3606.00	2.96460E-13
3607.00	2.96300E-13
3608.00	2.96680E-13
3609.00	2.96520E-13
3610.00	2.96350E-13
3611.00	2.96730E-13
3612.00	2.96570E-13
3613.00	2.96400E-13
3614.00	2.95700E-13
3615.00	2.94990E-13
3616.00	2.94820E-13
3617.00	2.93310E-13
3618.00	2.92610E-13
3619.00	2.91640E-13
3620.00	2.90140E-13
3621.00	2.88910E-13
3622.00	2.87420E-13
3623.00	2.86740E-13
3624.00	2.86580E-13
3625.00	2.87480E-13
3626.00	2.88110E-13
3627.00	2.89020E-13
3628.00	2.89660E-13
3629.00	2.90030E-13
3630.00	2.90670E-13
3631.00	2.90510E-13
3632.00	2.90350E-13
3633.00	2.88860E-13
3634.00	2.87380E-13
3635.00	2.86690E-13
3636.00	2.86530E-13
3637.00	2.86900E-13
3638.00	2.87270E-13
3639.00	2.87910E-13
3640.00	2.87750E-13
3641.00	2.88120E-13
3642.00	2.87970E-13
3643.00	2.87810E-13
3644.00	2.87650E-13
3645.00	2.88290E-13
3646.00	2.86810E-13
3647.00	2.85860E-13
3648.00	2.83340E-13
3649.00	2.80850E-13
3650.00	2.78890E-13
3651.00	2.76180E-13
3652.00	2.74260E-13
3653.00	2.72850E-13
3654.00	2.72200E-13
3655.00	2.72050E-13
3656.00	2.72400E-13
3657.00	2.71750E-13
3658.00	2.71100E-13
3659.00	2.70210E-13
3660.00	2.69070E-13
3661.00	2.69410E-13
3662.00	2.69270E-13
3663.00	2.69620E-13
3664.00	2.70220E-13
3665.00	2.70070E-13
3666.00	2.70420E-13
3667.00	2.70270E-13
3668.00	2.70120E-13
3669.00	2.69480E-13
3670.00	2.69330E-13
3671.00	2.69680E-13
3672.00	2.70780E-13
3673.00	2.71880E-13
3674.00	2.72740E-13
3675.00	2.73850E-13
3676.00	2.73700E-13
3677.00	2.73550E-13
3678.00	2.73400E-13
3679.00	2.73250E-13
3680.00	2.73100E-13
3681.00	2.74210E-13
3682.00	2.74070E-13
3683.00	2.73920E-13
3684.00	2.72510E-13
3685.00	2.70110E-13
3686.00	2.67980E-13
3687.00	2.65630E-13
3688.00	2.63780E-13
3689.00	2.63150E-13
3690.00	2.62770E-13
3691.00	2.62140E-13
3692.00	2.62000E-13
3693.00	2.61370E-13
3694.00	2.61230E-13
3695.00	2.61090E-13
3696.00	2.60950E-13
3697.00	2.61290E-13
3698.00	2.61630E-13
3699.00	2.62210E-13
3700.00	2.64250E-13
3701.00	2.65820E-13
3702.00	2.66410E-13
3703.00	2.66750E-13
3704.00	2.66120E-13
3705.00	2.64750E-13
3706.00	2.62910E-13
3707.00	2.61080E-13
3708.00	2.59260E-13
3709.00	2.57460E-13
3710.00	2.56140E-13
3711.00	2.54820E-13
3712.00	2.53520E-13
3713.00	2.54080E-13
3714.00	2.53940E-13
3715.00	2.54980E-13
3716.00	2.55780E-13
3717.00	2.56350E-13
3718.00	2.55510E-13
3719.00	2.56080E-13
3720.00	2.57120E-13
3721.00	2.57930E-13
3722.00	2.56840E-13
3723.00	2.56000E-13
3724.00	2.54210E-13
3725.00	2.52910E-13
3726.00	2.54410E-13
3727.00	2.55450E-13
3728.00	2.55310E-13
3729.00	2.54700E-13
3730.00	2.53870E-13
3731.00	2.53260E-13
3732.00	2.53590E-13
3733.00	2.54630E-13
3734.00	2.55200E-13
3735.00	2.55060E-13
3736.00	2.54220E-13
3737.00	2.51290E-13
3738.00	2.49080E-13
3739.00	2.47800E-13
3740.00	2.46530E-13
3741.00	2.46630E-13
3742.00	2.46950E-13
3743.00	2.46820E-13
3744.00	2.46690E-13
3745.00	2.45880E-13
3746.00	2.44840E-13
3747.00	2.44040E-13
3748.00	2.43460E-13
3749.00	2.43330E-13
3750.00	2.44320E-13
3751.00	2.45090E-13
3752.00	2.44960E-13
3753.00	2.45510E-13
3754.00	2.45380E-13
3755.00	2.45700E-13
3756.00	2.45570E-13
3757.00	2.45440E-13
3758.00	2.44850E-13
3759.00	2.44050E-13
3760.00	2.43470E-13
3761.00	2.42890E-13
3762.00	2.42090E-13
3763.00	2.41520E-13
3764.00	2.41390E-13
3765.00	2.40820E-13
3766.00	2.40030E-13
3767.00	2.39460E-13
3768.00	2.38890E-13
3769.00	2.38760E-13
3770.00	2.38420E-13
3771.00	2.38290E-13
3772.00	2.38160E-13
3773.00	2.38040E-13
3774.00	2.37910E-13
3775.00	2.37350E-13
3776.00	2.35700E-13
3777.00	2.34060E-13
3778.00	2.32430E-13
3779.00	2.30820E-13
3780.00	2.31120E-13
3781.00	2.31640E-13
3782.00	2.32370E-13
3783.00	2.32890E-13
3784.00	2.33190E-13
3785.00	2.33070E-13
3786.00	2.32950E-13
3787.00	2.32400E-13
3788.00	2.31630E-13
3789.00	2.30660E-13
3790.00	2.29480E-13
3791.00	2.28300E-13
3792.00	2.27340E-13
3793.00	2.26180E-13
3794.00	2.25440E-13
3795.00	2.24900E-13
3796.00	2.24790E-13
3797.00	2.25700E-13
3798.00	2.26630E-13
3799.00	2.27760E-13
3800.00	2.29330E-13
3801.00	2.30050E-13
3802.00	2.31420E-13
3803.00	2.32360E-13
3804.00	2.33310E-13
3805.00	2.34270E-13
3806.00	2.34580E-13
3807.00	2.34890E-13
3808.00	2.35840E-13
3809.00	2.36810E-13
3810.00	2.38650E-13
3811.00	2.41630E-13
3812.00	2.43060E-13
3813.00	2.43610E-13
3814.00	2.43480E-13
3815.00	2.41120E-13
3816.00	2.39440E-13
3817.00	2.37780E-13
3818.00	2.36130E-13
3819.00	2.35570E-13
3820.00	2.34370E-13
3821.00	2.34240E-13
3822.00	2.34120E-13
3823.00	2.33570E-13
3824.00	2.32370E-13
3825.00	2.31180E-13
3826.00	2.29580E-13
3827.00	2.27980E-13
3828.00	2.26400E-13
3829.00	2.25240E-13
3830.00	2.24090E-13
3831.00	2.23150E-13
3832.00	2.23030E-13
3833.00	2.22920E-13
3834.00	2.22800E-13
3835.00	2.22680E-13
3836.00	2.22980E-13
3837.00	2.23270E-13
3838.00	2.24190E-13
3839.00	2.25520E-13
3840.00	2.26860E-13
3841.00	2.28210E-13
3842.00	2.29140E-13
3843.00	2.30510E-13
3844.00	2.31450E-13
3845.00	2.32820E-13
3846.00	2.33780E-13
3847.00	2.34520E-13
3848.00	2.35040E-13
3849.00	2.36440E-13
3850.00	2.38290E-13
3851.00	2.39920E-13
3852.00	2.41130E-13
3853.00	2.41670E-13
3854.00	2.41540E-13
3855.00	2.41420E-13
3856.00	2.41290E-13
3857.00	2.40730E-13
3858.00	2.40380E-13
3859.00	2.40250E-13
3860.00	2.39690E-13
3861.00	2.39120E-13
3862.00	2.38340E-13
3863.00	2.37340E-13
3864.00	2.36560E-13
3865.00	2.36000E-13
3866.00	2.35450E-13
3867.00	2.35330E-13
3868.00	2.34560E-13
3869.00	2.34440E-13
3870.00	2.34310E-13
3871.00	2.33760E-13
3872.00	2.33210E-13
3873.00	2.32450E-13
3874.00	2.31470E-13
3875.00	2.29870E-13
3876.00	2.28690E-13
3877.00	2.27110E-13
3878.00	2.25530E-13
3879.00	2.24380E-13
3880.00	2.22820E-13
3881.00	2.21280E-13
3882.00	2.19740E-13
3883.00	2.17610E-13
3884.00	2.16100E-13
3885.00	2.14210E-13
3886.00	2.13120E-13
3887.00	2.12030E-13
3888.00	2.10940E-13
3889.00	2.10060E-13
3890.00	2.09570E-13
3891.00	2.09270E-13
3892.00	2.09350E-13
3893.00	2.09630E-13
3894.00	2.10300E-13
3895.00	2.10770E-13
3896.00	2.11630E-13
3897.00	2.12890E-13
3898.00	2.14160E-13
3899.00	2.15830E-13
3900.00	2.17120E-13
3901.00	2.18410E-13
3902.00	2.19710E-13
3903.00	2.20610E-13
3904.00	2.21920E-13
3905.00	2.22830E-13
3906.00	2.23750E-13
3907.00	2.25080E-13
3908.00	2.25790E-13
3909.00	2.26720E-13
3910.00	2.27650E-13
3911.00	2.28580E-13
3912.00	2.29310E-13
3913.00	2.29830E-13
3914.00	2.30130E-13
3915.00	2.30010E-13
3916.00	2.30320E-13
3917.00	2.30200E-13
3918.00	2.30090E-13
3919.00	2.29970E-13
3920.00	2.29850E-13
3921.00	2.29310E-13
3922.00	2.28770E-13
3923.00	2.28660E-13
3924.00	2.27910E-13
3925.00	2.27370E-13
3926.00	2.27260E-13
3927.00	2.27140E-13
3928.00	2.27030E-13
3929.00	2.26910E-13
3930.00	2.26800E-13
3931.00	2.26680E-13
3932.00	2.26560E-13
3933.00	2.26450E-13
3934.00	2.25920E-13
3935.00	2.25600E-13
3936.00	2.25480E-13
3937.00	2.25370E-13
3938.00	2.25250E-13
3939.00	2.25350E-13
3940.00	2.25020E-13
3941.00	2.24910E-13
3942.00	2.24380E-13
3943.00	2.23850E-13
3944.00	2.23120E-13
3945.00	2.23010E-13
3946.00	2.22490E-13
3947.00	2.21970E-13
3948.00	2.21240E-13
3949.00	2.20320E-13
3950.00	2.19600E-13
3951.00	2.18680E-13
3952.00	2.17160E-13
3953.00	2.15660E-13
3954.00	2.14160E-13
3955.00	2.12480E-13
3956.00	2.11010E-13
3957.00	2.09550E-13
3958.00	2.08100E-13
3959.00	2.07040E-13
3960.00	2.05600E-13
3961.00	2.03800E-13
3962.00	2.01090E-13
3963.00	1.98230E-13
3964.00	1.96130E-13
3965.00	1.93520E-13
3966.00	1.91650E-13
3967.00	1.89980E-13
3968.00	1.88660E-13
3969.00	1.87350E-13
3970.00	1.85880E-13
3971.00	1.85450E-13
3972.00	1.85010E-13
3973.00	1.84920E-13
3974.00	1.84830E-13
3975.00	1.85590E-13
3976.00	1.86180E-13
3977.00	1.87810E-13
3978.00	1.88930E-13
3979.00	1.90750E-13
3980.00	1.92780E-13
3981.00	1.94820E-13
3982.00	1.97250E-13
3983.00	1.98980E-13
3984.00	2.00160E-13
3985.00	2.01360E-13
3986.00	2.02560E-13
3987.00	2.03760E-13
3988.00	2.05360E-13
3989.00	2.06580E-13
3990.00	2.08010E-13
3991.00	2.09250E-13
3992.00	2.10490E-13
3993.00	2.11170E-13
3994.00	2.12030E-13
3995.00	2.12910E-13
3996.00	2.13780E-13
3997.00	2.14070E-13
3998.00	2.14950E-13
3999.00	2.14840E-13
4000.00	2.14730E-13
4001.00	2.14630E-13
4002.00	2.14520E-13
4003.00	2.14410E-13
4004.00	2.14700E-13
4005.00	2.14990E-13
4006.00	2.15080E-13
4007.00	2.14970E-13
4008.00	2.14860E-13
4009.00	2.14760E-13
4010.00	2.14650E-13
4011.00	2.14540E-13
4012.00	2.14830E-13
4013.00	2.14720E-13
4014.00	2.15010E-13
4015.00	2.15300E-13
4016.00	2.15200E-13
4017.00	2.15090E-13
4018.00	2.14980E-13
4019.00	2.14870E-13
4020.00	2.14370E-13
4021.00	2.14270E-13
4022.00	2.14160E-13
4023.00	2.13660E-13
4024.00	2.13550E-13
4025.00	2.13450E-13
4026.00	2.13340E-13
4027.00	2.12840E-13
4028.00	2.12540E-13
4029.00	2.12440E-13
4030.00	2.12330E-13
4031.00	2.12220E-13
4032.00	2.12120E-13
4033.00	2.12010E-13
4034.00	2.11910E-13
4035.00	2.11410E-13
4036.00	2.11310E-13
4037.00	2.11200E-13
4038.00	2.11490E-13
4039.00	2.11390E-13
4040.00	2.10890E-13
4041.00	2.10790E-13
4042.00	2.10680E-13
4043.00	2.10580E-13
4044.00	2.10470E-13
4045.00	2.09980E-13
