# CALSPEC 2024 November
# Wavelength(A)  Flambda(erg/s/cm2/A)  ErrStat(erg/s/cm2/A)  ErrSys(erg/s/cm2/A)
2500.029297  8.058100194052731e-12  1.7892000611662885e-14  8.058100221157785e-14
2501.402832  7.64129991920326e-12  1.7382000380055176e-14  7.641299702362825e-14
2502.776367  7.281299695127696e-12  1.703100009110836e-14  7.281299857758022e-14
2504.149902  7.385599944120802e-12  1.7221999244450628e-14  7.385600106751128e-14
2505.523682  6.9809999794778754e-12  1.6801999651620478e-14  6.981000250528419e-14
2506.897217  6.370899901381177e-12  1.5898000350531537e-14  6.370900036906449e-14
2508.270752  6.9142001152266985e-12  1.6494999336151735e-14  6.914199844176155e-14
2509.644287  7.5730003865071e-12  1.7338999905454865e-14  7.572999708880743e-14
2511.017822  6.855200001404382e-12  1.6487999455875625e-14  6.855200272454925e-14
2512.391357  6.2856998252203145e-12  1.5746999787024513e-14  6.285700042060749e-14
2513.765137  6.270599924723674e-12  1.5797000141900934e-14  6.270599816303457e-14
2515.138672  6.21619986387878e-12  1.5627000629386996e-14  6.216199972298997e-14
2516.512207  6.099400064879523e-12  1.5506999777683585e-14  6.099400227509849e-14
2517.885742  5.8079001677424635e-12  1.5093000566251784e-14  5.807900276162681e-14
2519.259277  5.698499831729986e-12  1.495500026441922e-14  5.698500211200747e-14
2520.632812  5.603499868972461e-12  1.4834999412715807e-14  5.6035000451553144e-14
2522.006348  5.454300205931517e-12  1.4610999855748513e-14  5.454299934880974e-14
2523.379883  5.304400148287147e-12  1.4440000844356815e-14  5.3043998365790226e-14
2524.753418  5.076199877107612e-12  1.4132000182977365e-14  5.076200012632884e-14
2526.126953  4.620500163032837e-12  1.3459999818009587e-14  4.620500013955038e-14
2527.500244  4.585800055662004e-12  1.341200015495458e-14  4.5858001234246396e-14
2528.873779  4.4571000536175465e-12  1.3165999764215303e-14  4.457099904539748e-14
2530.247314  4.518299796807401e-12  1.3346000194737473e-14  4.5183000678579444e-14
2531.62085  5.4244998250185805e-12  1.459900078701771e-14  5.424499960543852e-14
2532.994385  5.559199801885573e-12  1.4738000587728034e-14  5.5591998832007355e-14
2534.36792  5.134800137168716e-12  1.4142999752830409e-14  5.1348001236161886e-14
2535.741211  5.072899999375435e-12  1.406499987684955e-14  5.072899972270381e-14
2537.114746  5.006600169166209e-12  1.4007999641697019e-14  5.006599992983356e-14
2538.488281  4.7764001954997415e-12  1.3745000146739295e-14  4.77640015484216e-14
2539.861816  4.934699784214791e-12  1.3914000160375473e-14  4.934700109475443e-14
2541.235107  5.0571001379562386e-12  1.4095000089775402e-14  5.057100097298657e-14
2542.608643  5.140100151068694e-12  1.4222999473599736e-14  5.140099839360569e-14
2543.982178  5.467900004302306e-12  1.4684000543274678e-14  5.467899895882089e-14
2545.355469  5.244299786100193e-12  1.422500016542115e-14  5.244300138465899e-14
2546.729004  5.194000177871638e-12  1.4234000737518675e-14  5.1939999339261494e-14
2548.102295  4.936199886340642e-12  1.3843999663548483e-14  4.936200035418441e-14
2549.47583  4.339099825972914e-12  1.303199999899262e-14  4.33910008347093e-14
2550.849121  4.93630006662138e-12  1.3939000337813683e-14  4.936299985306217e-14
2552.222656  6.2856998252203145e-12  1.555499944073859e-14  6.285700042060749e-14
2553.595947  6.930699937568452e-12  1.640599989031783e-14  6.930700045988669e-14
2554.969482  7.145499903576935e-12  1.6615999686732906e-14  7.145500147522424e-14
2556.342773  6.65700003801839e-12  1.5965000656659352e-14  6.656999983808282e-14
2557.716309  6.597799997315468e-12  1.5878999707458728e-14  6.597799834685142e-14
2559.0896  6.72050002453739e-12  1.622500080795085e-14  6.720499672171684e-14
2560.462891  6.699600076098822e-12  1.6009000630137424e-14  6.69960032004431e-14
2561.836426  6.296999813942827e-12  1.5918999991359865e-14  6.297000139203479e-14
2563.209717  5.719400213849424e-12  1.480600039273361e-14  5.719400240954478e-14
2564.583008  6.271000212165756e-12  1.5526000420756393e-14  6.271000293480919e-14
2565.956543  7.165999998254291e-12  1.656899952255566e-14  7.165999700098694e-14
2567.329834  7.0501000870581976e-12  1.6365999606416694e-14  7.050099843112709e-14
2568.703125  7.471999581565303e-12  1.6875000339146642e-14  7.472000177876498e-14
2570.076416  7.840700311234627e-12  1.727000060157153e-14  7.840700067289139e-14
2571.449707  7.632799774170973e-12  1.705100023305893e-14  7.632800234956896e-14
